taxon,EBI20_S_2019-07-14,EBI20_S_2019-07-30,EBI20_S_2019-08-13,EBI20_S_2019-09-05,EBI20_S_2019-09-13,EBI20_S_2019-09-30,EBI20_S_2019-10-11,EBI20_S_2019-10-28,EBI20_S_2019-11-14,EBI20_S_2019-11-26,EBI20_S_2019-12-13,EBI20_S_2020-01-02,EBI20_S_Wi2020,EBI20_S_2020-01-16,EBI20_S_2020-01-27,EBI20_S_2020-02-07,EBI20_S_2020-02-21,EBI20_S_2020-03-06,EBI20_S_2020-03-23,EBI20_S_2020-04-14,EBI20_S_2020-04-29,EBI20_S_2020-05-13,EBI20_S_2020-05-21,EBI20_S_Sp2020,EBI20_S_2020-06-10,EBI20_S_2020-06-23,EBI20_S_2020-07-09,EBI20_S_2020-07-23,EBI20_S_2020-08-05,EBI20_S_2020-08-19
Acidobacteria group 22,0.00104474493298707,0.000783138683646021,0.00113565750283914,0.00212120319358925,0.000771327196996966,0.00104663332945691,0.00093164395229983,0.000821974107815604,0.00064274536105522,0.000760475550711045,0.000729558336606993,0.000558851345542086,0.000775494377665762,0.00045533193698206,0.000624784557049293,0.000849317007573077,0.00054890535604957,0.000503461296412838,0.000694046289869942,0.00081190798376184,0.000645890521556596,0.000919531940212394,0.000798767615678667,0.000712966856181788,0.00102887715206804,0.000933643416116383,0.00091062833355015,0.000680926999929559,0.00148371955002833,0.000809182725447298
Puniceispirillales,0,0,0,0,2.57109065665655e-05,0,0,0,0,0,0,0,0,0,2.15442950706653e-05,0,2.1111744463445e-05,3.14663310258024e-05,0,0,0,0,0,0,0,1.69753348384797e-05,0,0,0,0
Methylobacter,2.98498552282021e-05,0,0,0,2.57109065665655e-05,3.87641973872931e-05,0,0,0,0,0,2.14942825208495e-05,9.12346326665602e-05,0,2.15442950706653e-05,2.35921390992521e-05,2.1111744463445e-05,0,4.52638884697788e-05,0,2.01840787986436e-05,0,0,1.82812014405587e-05,0,0,2.16816269892893e-05,0,0,0
Aliikangiella marina,0.000746246380705054,0.000408594095815315,0.00051426000128565,0.000707067731196418,0.000359952691931917,7.75283947745862e-05,0.00106473594548552,0.000616480580861703,0.000922199865861838,0.00109001495601916,0.000533138784443571,0.000709311323188032,0.000319321214332961,0.00022766596849103,0.000473974491554636,0.000542619199282799,0.00038001140034201,0.000503461296412838,0.000497902773167567,0.00060893098782138,0.000706442757952527,0.000901501902169014,0.000323310701584222,0.000749529259062906,0.00123465258248165,0.0010015447554703,0.000346906031828628,0.000305243137899458,0.000944185168199844,0.000179818383432733
Magnetospiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rheinheimera,0,0,2.14275000535687e-05,0,2.57109065665655e-05,0,5.3236797274276e-05,0,0.000279454504806617,0.000278841035260716,0.000785678208653684,0.000988736995959075,0.000524599137832721,0.00120662963300246,0.000840227507755946,0.000495434921084295,0.00181561002385627,0.000692259282567653,0.000301759256465192,0.00015787099684258,0.000141288551590505,0.000180300380433803,3.80365531275556e-05,3.65624028811173e-05,0.000102887715206804,3.39506696769594e-05,0,0,8.99223969714137e-06,0
pLW-20,0,0,0,2.94611554665174e-05,0.000154265439399393,3.87641973872931e-05,0,0.00123296116172341,0,2.53491850237015e-05,0.000140299680116729,6.44828475625484e-05,0.00018246926533312,0.000182132774792824,0.000129265770423992,0.000117960695496261,0.000105558722317225,3.14663310258024e-05,3.01759256465192e-05,2.255299954894e-05,0,1.80300380433803e-05,3.80365531275556e-05,5.4843604321676e-05,6.85918101378695e-05,3.39506696769594e-05,0.000368587658817918,0.000140881448261288,0,5.99394611442443e-05
Bacteriovoracales,0,0,2.14275000535687e-05,0,0,0,0,0,1.39727252403309e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.80300380433803e-05,3.80365531275556e-05,0,0,0,0.000195134642903603,0.00194886003428115,0,2.99697305721222e-05
Arenicella xantha,8.95495656846064e-05,3.40495079846096e-05,0,0,0,0,0,0,1.39727252403309e-05,0,0,0,0,0,0,0,0,0,4.52638884697788e-05,0,4.03681575972873e-05,0,5.70548296913334e-05,3.65624028811173e-05,6.85918101378695e-05,0,0,0,8.99223969714137e-06,0
Clostridiaceae,5.96997104564043e-05,3.40495079846096e-05,4.28550001071375e-05,0.00011784462186607,0.000128554532832828,3.87641973872931e-05,0,0.000445235975066785,4.19181757209926e-05,7.60475550711045e-05,2.80599360233459e-05,0,0.0001140432908332,0,2.15442950706653e-05,0,4.222348892689e-05,6.29326620516048e-05,0.000105615739762817,4.510599909788e-05,2.01840787986436e-05,1.80300380433803e-05,5.70548296913334e-05,5.4843604321676e-05,3.42959050689348e-05,0,0.000130089761935736,7.04407241306441e-05,2.69767190914241e-05,2.99697305721222e-05
Marimicrobium arenosum,0.00958180352825289,0.00432428751404542,0.00629968501574921,0.0130807530271337,0.00527073584614593,0.00410900492305307,0.00574957410562181,0.00325364751010343,0.00227755421417393,0.00268701361251236,0.00190807564958752,0.0017840254492305,0.00289669958716329,0.00216282670066478,0.00297311271975181,0.00207610824073419,0.00171005130153905,0.00251730648206419,0.00244424997736806,0.0041723049165539,0.00371387049895043,0.00421902890215098,0.00570548296913334,0.00550264163360816,0.00449276356403045,0.00397222835220425,0.00349074194527557,0.00227758341355749,0.00472092584099922,0.00362633739922678
Limibacillus,0.000805946091161458,0.00125983179543056,0.000835672502089181,0.00156144123972542,0.000899881729829794,0.000852812342520448,0.00122444633730835,0.000924720871292554,0.000419181757209926,0.000735126365687343,0.000533138784443571,0.000107471412604247,0.0010263896174988,0.000204899371641927,0.000301620130989314,0.000707764172977564,0.00054890535604957,0.000220264317180617,0.000618606475753644,0.00040595399188092,0.000807363151945745,0.000270450570650704,0.000798767615678667,0.00096890367634961,0.00113176486727485,0.000865742076762464,0.000693812063657257,0.000375683862030102,0.000836278291834147,0.000509485419726077
P.palmC41,0,6.80990159692192e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80300380433803e-05,0,0,0,0,0,0,0,0
Hydrogenophilaceae,0,3.40495079846096e-05,0.000128565000321412,8.83834663995522e-05,5.14218131331311e-05,3.87641973872931e-05,0.000106473594548552,0.00010274676347695,0.000461099932930919,0.000709777180663642,0.000392839104326842,0.000257931390250193,0.000342129872499601,0.000364265549585648,0.000150810065494657,0.000259513530091773,0,3.14663310258024e-05,0.000135791665409336,0.00015787099684258,8.07363151945745e-05,7.21201521735211e-05,7.60731062551112e-05,3.65624028811173e-05,0,0.000118827343869358,4.33632539785785e-05,0,0,2.99697305721222e-05
Niveibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomyces,0,0,0,0,0,0,0,3.42489211589835e-05,0,0,0,2.14942825208495e-05,0,0,0,0,0,0,3.01759256465192e-05,0,0,1.80300380433803e-05,0,0,0,0,0,0,0,0
Algibacter,0.000507447538879436,0.000204297047907658,4.28550001071375e-05,5.89223109330348e-05,2.57109065665655e-05,0,0,6.8497842317967e-05,1.39727252403309e-05,0,2.80599360233459e-05,0,0,2.2766596849103e-05,0,0,0,0,0,0.0001127649977447,0.000100920393993218,7.21201521735211e-05,0.000532511743785778,0.000201093215846145,0.000171479525344674,8.48766741923984e-05,0.000216816269892893,0.000211322172391932,1.79844793942827e-05,0
Lacunisphaera,0,0,0,0,0,0,0,0,1.39727252403309e-05,2.53491850237015e-05,0,0,2.28086581666401e-05,0,0,0,0,3.14663310258024e-05,6.03518512930384e-05,0,2.01840787986436e-05,3.60600760867605e-05,0,0,0,0,0,0,0,0
Pseudoalteromonas,0.000388048117966628,0.000136198031938438,0.000149992500374981,0.000294611554665174,0.000154265439399393,3.87641973872931e-05,7.9855195911414e-05,0.00010274676347695,0.000251509054325956,0.000278841035260716,5.61198720466917e-05,4.29885650416989e-05,4.56173163332801e-05,0.000478098533831163,0.000215442950706653,0.000117960695496261,0.000232229189097895,0.000188797986154814,0.000995805546335134,0.00018042399639152,0.000625706442757953,0.000288480608694084,0.000646621403168445,0.000292499223048939,0.000205775430413609,0.000322531361931114,4.33632539785785e-05,0.000187841931015051,0.000116899116062838,0.000209788114004855
Rhizobiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80300380433803e-05,0,0,0,0,0,0,0,0
Erythrobacter gangjinensis,2.98498552282021e-05,3.40495079846096e-05,2.14275000535687e-05,0,5.14218131331311e-05,3.87641973872931e-05,2.6618398637138e-05,6.8497842317967e-05,2.79454504806617e-05,0,0,0,0,0,2.15442950706653e-05,0,0,0,0,0,0,0,1.90182765637778e-05,1.82812014405587e-05,0,1.69753348384797e-05,4.33632539785785e-05,2.34802413768814e-05,0,0
Palleronia-Pseudomaribius,0.000119399420912809,3.40495079846096e-05,0.000214275000535688,2.94611554665174e-05,5.14218131331311e-05,0.000155056789549172,0,3.42489211589835e-05,0.000195618153364632,0.000101396740094806,8.41798080700376e-05,0.000343908520333591,0.00015966060716648,0.000136599581094618,2.15442950706653e-05,0,0.00016889395570756,9.43989930774072e-05,0.000135791665409336,9.021199819576e-05,0.000161472630389149,7.21201521735211e-05,5.70548296913334e-05,3.65624028811173e-05,0,5.09260045154391e-05,8.67265079571571e-05,4.69604827537627e-05,1.79844793942827e-05,0
Spirochaeta perfilievii,2.98498552282021e-05,0.000102148523953829,0,0,5.14218131331311e-05,0,0,0.00010274676347695,0,0,0,0,0,0,0,0,0,0,0,4.510599909788e-05,0,0,0,1.82812014405587e-05,0,1.69753348384797e-05,8.67265079571571e-05,7.04407241306441e-05,2.69767190914241e-05,2.99697305721222e-05
Alkalimarinus,8.95495656846064e-05,0.000408594095815315,0.000128565000321412,0,0.000102843626266262,0,5.3236797274276e-05,0.00184944174258511,5.58909009613235e-05,0.00050698370047403,5.61198720466917e-05,4.29885650416989e-05,9.12346326665602e-05,2.2766596849103e-05,0.000107721475353326,7.07764172977564e-05,6.3335233390335e-05,6.29326620516048e-05,0.00179546757596789,0.00020297699594046,0.000302761181979654,0.000234390494563944,0.000950913828188889,0.000146249611524469,0.000342959050689348,0.000186728683223277,0.000173453015914314,0.000187841931015051,4.49611984857068e-05,0.000119878922288489
Parahaliea,0.00214918957643055,0.00194082195512275,0.000578542501446356,0.00138467430692632,0.00187689617935928,0.00286855060665969,0.0011179727427598,0.00294540721967258,0.000544936284372904,0.000709777180663642,0.000420899040350188,0.00040839136789614,0.000456173163332801,0.000728531099171296,0.000473974491554636,0.000401066364687286,0.000316676166951675,0.000377595972309629,0.00105615739762817,0.00063148398737032,0.000867915388341676,0.000847411788038873,0.00281470493143911,0.00170015173397196,0.000823101721654434,0.00139197745675533,0.00286197476258618,0.0034046349996478,0.000926200688805561,0.00317679144064495
Candidatus Megaira,8.95495656846064e-05,0,4.28550001071375e-05,0.000530300798397313,0.000102843626266262,7.75283947745862e-05,0,0,0,2.53491850237015e-05,0,0,0,0,2.15442950706653e-05,2.35921390992521e-05,0,0,4.52638884697788e-05,2.255299954894e-05,8.07363151945745e-05,9.01501902169014e-05,0.000171164489074,1.82812014405587e-05,3.42959050689348e-05,1.69753348384797e-05,0,0.000540045551668271,8.99223969714137e-06,5.99394611442443e-05
Microbacteriaceae,0,0,2.14275000535687e-05,0,0,3.87641973872931e-05,2.6618398637138e-05,6.8497842317967e-05,9.78090766823161e-05,7.60475550711045e-05,0.000140299680116729,4.29885650416989e-05,2.28086581666401e-05,2.2766596849103e-05,4.30885901413306e-05,0,0,3.14663310258024e-05,0.000105615739762817,2.255299954894e-05,0,1.80300380433803e-05,0,5.4843604321676e-05,0,5.09260045154391e-05,0,0,0,2.99697305721222e-05
Sporosarcina,0.000328348407510224,3.40495079846096e-05,0.0010285200025713,0.000265150399198657,0.000539929037897876,0.000271349381711052,0.000212947189097104,0.000719227344338653,0.00354907221104404,0.00202793480189612,0.00143105673719064,0.0019129911443556,0.00209839655133089,0.00138876240779528,0.00114184763874526,0.000990869842168589,0.00133003990119704,0.00179358086847074,0.00107124536045143,0.00108254397834912,0.000847731309543032,0.000613021293474929,0.000361347254711778,0.000603279647538436,0.000137183620275739,0.000424383370961992,0.000715493690646546,0.000117401206884407,0.000296743910005665,0.000179818383432733
Truepera,0.000507447538879436,0.000306445571861487,0.000364267500910669,0.000913295819462039,0.000437085411631614,0.000581462960809396,0.000825170357751278,0.000582231659702719,0.000307399955287279,0.000354888590331821,0.000645378528536955,0.000365402802854441,0.000387747188832881,0.000546398324378472,0.00036625301620131,0.000401066364687286,0.000443346633732345,0.000346129641283826,0.000150879628232596,0.00038340099233198,0.000585338285160665,0.000739231559778591,0.000798767615678667,0.000950622474909051,0.00130324439261952,0.000712964063216147,0.000563722301721521,0.000587006034422034,0.00158263418669688,0.000869122186591543
TSAC18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnetovibrio,8.95495656846064e-05,3.40495079846096e-05,0.00017142000042855,0.00011784462186607,0.000128554532832828,3.87641973872931e-05,7.9855195911414e-05,3.42489211589835e-05,9.78090766823161e-05,0.000126745925118507,0,0.000193448542687645,0,0,6.46328852119959e-05,0.000117960695496261,0,0,1.50879628232596e-05,2.255299954894e-05,0.000100920393993218,0,5.70548296913334e-05,7.31248057622347e-05,0.000171479525344674,5.09260045154391e-05,0,0,8.99223969714137e-06,2.99697305721222e-05
Chlamydiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteriovoracaceae,0.000477597683651234,0.000272396063876877,8.5710000214275e-05,0.000147305777332587,0.000539929037897876,0.000697755552971276,0.000292802385008518,0.000547982738543736,5.58909009613235e-05,0,0,2.14942825208495e-05,4.56173163332801e-05,6.8299790547309e-05,0,7.07764172977564e-05,8.44469778537801e-05,3.14663310258024e-05,1.50879628232596e-05,9.021199819576e-05,6.05522363959309e-05,7.21201521735211e-05,0.000342328978148,0.000146249611524469,0.000411550860827217,0.000220679352900236,0.00058540392871081,0.00136185399985912,0.000215813752731393,0.000959031378307909
Sediminibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05522363959309e-05,1.80300380433803e-05,0,0,0,0,0,0,0,0
Brachyspirae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinoroseobacter,0.000298498552282021,0.000306445571861487,0.000214275000535688,0.00011784462186607,0.000488507224764745,0.000426406171260224,0.000106473594548552,0.000410987053907802,0.000111781801922647,5.0698370047403e-05,8.41798080700376e-05,2.14942825208495e-05,2.28086581666401e-05,0.000113832984245515,0,4.71842781985043e-05,0,3.14663310258024e-05,4.52638884697788e-05,9.021199819576e-05,0,0.000108180228260282,0.000247237595329111,0.000146249611524469,0.000102887715206804,0.000118827343869358,0.000411950912796496,0.000540045551668271,0.000206821513034251,0.000569424880870321
d142,0,6.80990159692192e-05,2.14275000535687e-05,0,0.000102843626266262,0.000155056789549172,0,3.42489211589835e-05,4.19181757209926e-05,0,0,2.14942825208495e-05,0,2.2766596849103e-05,4.30885901413306e-05,0,4.222348892689e-05,3.14663310258024e-05,3.01759256465192e-05,4.510599909788e-05,4.03681575972873e-05,1.80300380433803e-05,3.80365531275556e-05,5.4843604321676e-05,0,6.79013393539188e-05,2.16816269892893e-05,4.69604827537627e-05,4.49611984857068e-05,5.99394611442443e-05
Coleofasciculus PCC-7420,0,0,0,0,0,0,0,3.42489211589835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceanisphaera,8.95495656846064e-05,0.000102148523953829,0.00017142000042855,5.89223109330348e-05,5.14218131331311e-05,7.75283947745862e-05,0.00053236797274276,0.000136995684635934,0.00229152693941426,0.00200258561687242,0.00188001571356417,0.00197747399191815,0.00152818009716488,0.0030507239777798,0.00170199931058256,0.0022176610753297,0.00441235459286001,0.0026117054751416,0.00143335646820966,0.00087956698240866,0.000645890521556596,0.000829381749995492,9.50913828188889e-05,0.000182812014405587,6.85918101378695e-05,0.000101852009030878,0.000325224404839339,7.04407241306441e-05,0.000134883595457121,0
Rivibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verruc-01,0.000328348407510224,0.00108958425550751,0.000128565000321412,0.000176766932799104,0.000411374505065049,0.000852812342520448,0.00026618398637138,0.000308240290430851,0.000111781801922647,7.60475550711045e-05,0,0,4.56173163332801e-05,4.5533193698206e-05,8.61771802826612e-05,7.07764172977564e-05,2.1111744463445e-05,0,7.5439814116298e-05,0,2.01840787986436e-05,5.40901141301408e-05,0.000228219318765333,0.000182812014405587,0.000102887715206804,0.000288580692254155,0.000758856944625125,0.00204278099978868,0.000548526621525623,0.00131866814517337
Cyanobacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16816269892893e-05,0.00300547089624081,3.59689587885655e-05,0.00041957622800971
Izemoplasmatales,0,0,4.28550001071375e-05,2.94611554665174e-05,0,0,0,3.42489211589835e-05,0,0,0,0,0,0,0,0,0,0,3.01759256465192e-05,0,0,0,0,0,0,0,0,0,0,0
Aquabacterium,0,0,4.28550001071375e-05,0,5.14218131331311e-05,3.87641973872931e-05,0,3.42489211589835e-05,0.000195618153364632,0.000304190220284418,0.000196419552163421,0.000214942825208495,0.000205277923499761,0.000159366177943721,0.000172354360565322,0,0.00016889395570756,0.000314663310258024,0.000211231479525634,4.510599909788e-05,2.01840787986436e-05,9.01501902169014e-05,1.90182765637778e-05,3.65624028811173e-05,3.42959050689348e-05,0,4.33632539785785e-05,0,0,5.99394611442443e-05
Pelagicoccus,0.000149249276141011,0,6.42825001607062e-05,5.89223109330348e-05,5.14218131331311e-05,0.000155056789549172,5.3236797274276e-05,0,4.19181757209926e-05,0,0.000112239744093383,0,4.56173163332801e-05,6.8299790547309e-05,4.30885901413306e-05,2.35921390992521e-05,6.3335233390335e-05,6.29326620516048e-05,1.50879628232596e-05,6.765899864682e-05,0.000100920393993218,9.01501902169014e-05,3.80365531275556e-05,9.14060072027934e-05,0.000205775430413609,0.000135802678707838,2.16816269892893e-05,7.04407241306441e-05,0.000161860314548545,0
0319-6G20,0,0,0,0,0,0,2.6618398637138e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urania-1B-19 marine sediment group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bifidobacterium,0,0,0,2.94611554665174e-05,2.57109065665655e-05,0,2.6618398637138e-05,0.000136995684635934,0.00015369997764364,0.000126745925118507,2.80599360233459e-05,8.59771300833978e-05,2.28086581666401e-05,9.1066387396412e-05,6.46328852119959e-05,0,2.1111744463445e-05,0,0.000211231479525634,4.510599909788e-05,2.01840787986436e-05,3.60600760867605e-05,3.80365531275556e-05,0,3.42959050689348e-05,0,4.33632539785785e-05,0,0,0
Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35921390992521e-05,0,0,1.50879628232596e-05,0,0,0,0,0,0,0,0,0,0,0
eub62A3,0.00146264290618191,0.000817188191630631,0.000278557500696394,0.000324072710131691,5.14218131331311e-05,0,0.000186328790459966,0,0,0,0,0,0,0,4.30885901413306e-05,0,0,0,0,0.00013531799729364,0.000383497497174229,0.000576961217388169,9.50913828188889e-05,0.000621560848978995,0.00288085602579052,0.00159568147481709,6.50448809678678e-05,7.04407241306441e-05,0.00243689695792531,0.000149848652860611
Hyphomicrobiaceae,0.00110444464344348,0.000715039667676802,0.00117851250294628,0.0013552131514598,0.00154265439399393,0.00108539752684421,0.0013309199318569,0.00188369066374409,0.00138329979879276,0.00144490354635098,0.0017116560974241,0.00152609405898031,0.00198435326049768,0.00118386303615336,0.00157273354015857,0.00103805412036709,0.00158338083475838,0.00154185022026432,0.00190108331573071,0.00241317095173658,0.00230098498304537,0.00183906388042479,0.00176869972043133,0.00171843293541252,0.00154331572810206,0.00193518817158668,0.0018212566671003,0.00136185399985912,0.0015646497073026,0.00125872868402913
Candidatus Microthrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionigenium,5.96997104564043e-05,6.80990159692192e-05,6.42825001607062e-05,0.000235689243732139,0.000179976345965959,0.000193820986936465,5.3236797274276e-05,0.000410987053907802,1.39727252403309e-05,5.0698370047403e-05,0,0,2.28086581666401e-05,2.2766596849103e-05,2.15442950706653e-05,0,6.3335233390335e-05,0,6.03518512930384e-05,2.255299954894e-05,0,0,7.60731062551112e-05,3.65624028811173e-05,3.42959050689348e-05,1.69753348384797e-05,0.000151771388925025,0.000211322172391932,8.09301572742723e-05,0.000149848652860611
Desulfuromonadia,0,0,0,0,0,0,0,0,1.39727252403309e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82812014405587e-05,0,0,0,0,0,0
Erythrobacter alti,2.98498552282021e-05,0,0,2.94611554665174e-05,0,0,0,0,0,0,0,2.14942825208495e-05,2.28086581666401e-05,0,2.15442950706653e-05,0,2.1111744463445e-05,0,1.50879628232596e-05,0,0,0,0,1.82812014405587e-05,0,0,0,0,0,2.99697305721222e-05
37-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calothrix PCC-6303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14663310258024e-05,0,0,0,0,0,0,0,0,0,0,0,5.99394611442443e-05
Candidatus Electrothrix japonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneathiella,0,3.40495079846096e-05,0,2.94611554665174e-05,2.57109065665655e-05,0,0,6.8497842317967e-05,0,0,0,0,0,0,2.15442950706653e-05,0,6.3335233390335e-05,0,3.01759256465192e-05,2.255299954894e-05,2.01840787986436e-05,1.80300380433803e-05,3.80365531275556e-05,0,0,0,0,0,0,0
Muriicola jejuensis,0,0,2.14275000535687e-05,5.89223109330348e-05,2.57109065665655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nannocystales,2.98498552282021e-05,0,0,0,2.57109065665655e-05,0,0,3.42489211589835e-05,0,0,2.80599360233459e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69753348384797e-05,0,2.34802413768814e-05,8.99223969714137e-06,5.99394611442443e-05
PS-B29,2.98498552282021e-05,0.000204297047907658,6.42825001607062e-05,2.94611554665174e-05,0.000154265439399393,0.000155056789549172,2.6618398637138e-05,0,5.58909009613235e-05,0,2.80599360233459e-05,2.14942825208495e-05,2.28086581666401e-05,2.2766596849103e-05,4.30885901413306e-05,0,2.1111744463445e-05,0,0,0,2.01840787986436e-05,3.60600760867605e-05,0,1.82812014405587e-05,0,0,2.16816269892893e-05,2.34802413768814e-05,8.99223969714137e-06,2.99697305721222e-05
4572-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chroococcidiopsaceae,0,0,0,0,5.14218131331311e-05,0,0,0,0,2.53491850237015e-05,0,0,0,0,0,0,0,0,0,0,0,1.80300380433803e-05,1.90182765637778e-05,0,0,1.69753348384797e-05,0,0,0,5.99394611442443e-05
Aeromonas,0,0,0,0,0,0,0,0,0,0,2.80599360233459e-05,0,0,0,0,0,0,0,1.50879628232596e-05,0,0,0,0,0,0,0,0,0,0,0
UBA4486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.255299954894e-05,2.01840787986436e-05,0,1.90182765637778e-05,0,0,0,0,0,0,0
Eel-36e1D6,0,0,0,0,2.57109065665655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,2.98498552282021e-05,0,0,2.94611554665174e-05,0,0,0,0,8.38363514419852e-05,2.53491850237015e-05,5.61198720466917e-05,2.14942825208495e-05,2.28086581666401e-05,0,0,0,0,0,1.50879628232596e-05,0,0,5.40901141301408e-05,1.90182765637778e-05,0,0,0,0,0,0,0
Ika33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoriphagus machipongonensis,0.000119399420912809,3.40495079846096e-05,0,0,0,0,0,3.42489211589835e-05,0,0,0,2.14942825208495e-05,0,9.1066387396412e-05,4.30885901413306e-05,0,0,3.14663310258024e-05,0.000211231479525634,4.510599909788e-05,0.000121104472791862,0.000162270342390422,0.000665639679732223,0.000127968410083911,6.85918101378695e-05,0.000152778013546317,0.000130089761935736,2.34802413768814e-05,2.69767190914241e-05,0
Microbacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verrucomicrobiota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhizobacter,0,0,0,0,0,0,0,0,2.79454504806617e-05,7.60475550711045e-05,5.61198720466917e-05,0,2.28086581666401e-05,2.2766596849103e-05,0,0,0,3.14663310258024e-05,7.5439814116298e-05,0,2.01840787986436e-05,3.60600760867605e-05,0,0,0,0,0,0,0,0
Geopsychrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50879628232596e-05,0,0,0,0,0,0,0,0,0,0,0
Planktothrix agardhii NIES-596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD2-7,0,0,0,0,2.57109065665655e-05,3.87641973872931e-05,0,6.8497842317967e-05,0,0,0,0,0,0,2.15442950706653e-05,0,0,0,0,0,0,0,1.90182765637778e-05,5.4843604321676e-05,0,1.69753348384797e-05,0,0,0,0
Lutibacter flavus,0,6.80990159692192e-05,0,2.94611554665174e-05,2.57109065665655e-05,3.87641973872931e-05,0,3.42489211589835e-05,4.19181757209926e-05,0,0,6.44828475625484e-05,0.0001140432908332,0.000113832984245515,4.30885901413306e-05,2.35921390992521e-05,6.3335233390335e-05,3.14663310258024e-05,0.000271583330818673,2.255299954894e-05,0.000100920393993218,3.60600760867605e-05,1.90182765637778e-05,0,0,0,0,9.39209655075254e-05,0,0
Polaribacter,2.98498552282021e-05,0,4.28550001071375e-05,0,0,0,0,0,0,0,0,0,2.28086581666401e-05,2.2766596849103e-05,0,0,0,3.14663310258024e-05,4.52638884697788e-05,0,0.000262393024382367,3.60600760867605e-05,0.000133127935946445,5.4843604321676e-05,3.42959050689348e-05,0,0,0.00105661086195966,8.99223969714137e-06,5.99394611442443e-05
Sulfurospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methyloligellaceae,5.96997104564043e-05,0.000102148523953829,0.00017142000042855,5.89223109330348e-05,0.000154265439399393,0.000116292592161879,0,0.000410987053907802,5.58909009613235e-05,7.60475550711045e-05,0.000112239744093383,2.14942825208495e-05,0.00018246926533312,6.8299790547309e-05,2.15442950706653e-05,2.35921390992521e-05,2.1111744463445e-05,3.14663310258024e-05,0.00036211110775823,0.00015787099684258,6.05522363959309e-05,9.01501902169014e-05,0.000114109659382667,7.31248057622347e-05,0.000240071335482543,0.000203704018061756,0.000173453015914314,7.04407241306441e-05,0,0
Pedosphaeraceae,0,0,0,0,0,0,0,0,0,7.60475550711045e-05,0,0,0,0,0,0,0,0,6.03518512930384e-05,0,0,0,1.90182765637778e-05,0,3.42959050689348e-05,0,0,0,0,0
