taxon,ED10_S_Wi2020,ED10_S_2020-02-10,ED10_S_2020-02-26,ED10_S_2020-03-09,ED10_S_2020-03-24,ED10_S_2020-04-20,ED10_S_2020-04-22,ED10_S_2020-05-11,ED10_S_2020-05-21,ED10_S_2020-06-03,ED10_S_2020-06-08,ED10_S_2020-06-19,ED10_S_2020-07-02,ED10_S_2020-07-21,ED10_S_2020-08-05,ED10_S_2020-08-20,ED10_S_2020-09-01,ED10_S_2020-09-16,ED10_S_2020-10-02,ED10_S_2020-10-16,ED10_S_2020-11-19,ED10_S_2020-11-25
Ahrensia,0,0,0,4.1225213340479e-05,0,0,0,4.73462430756119e-05,0,3.49027957139367e-05,2.47899055504599e-05,0,0,3.93983090245767e-05,6.08069076647107e-05,0,5.55672864271346e-05,5.1865874847644e-05,0,2.85290425653315e-05,1.22658751088596e-05,0
S15A-MN91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudenhygromyxa salsuginis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52017269161777e-05,0,1.11134572854269e-05,0,0,2.85290425653315e-05,0,0
Pirellula,0.000198209222761313,0.000868326907714216,0.00147065184480298,0.00119553118687389,0.00168611763150064,0.00176489903135774,0.000635424940428912,0.00139671417073055,0.000532722478224969,0.000593347527136924,0.000247899055504599,0.000136264534883721,0.000145037891149063,7.0916956244238e-05,3.04034538323554e-05,1.51256182596464e-05,0.000177815316566831,2.5932937423822e-05,0,8.55871276959945e-05,6.13293755442982e-05,0.000209941916069887
Sumerlaeia,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87966180491533e-06,0,0,0,0,0,0,0,0
Paraglaciecola,8.61779229397013e-05,0,8.65089320472339e-05,0.000206126066702395,0.000132244520117698,0.00016417665407979,0,0.00023673121537806,5.32722478224969e-05,0.000174513978569683,2.47899055504599e-05,6.0562015503876e-05,0,0,0,0,0,0,0,0.000114116170261326,3.67976253265789e-05,4.66537591266416e-05
Tropicimonas,0.000930721567748774,0.00100725921294849,0.00185994203901553,0.000453477346745269,0.000495916950441366,0.00135445739615827,0.00206513105639396,0.000710193646134179,0.000559358602136217,0.000558444731422987,0.000272688961055058,0.000196826550387597,0.000108778418361797,0.00107163400546849,0.00103371743030008,0.00107391889643489,0.0034673986730532,0.00329348305282539,0.000419086391666168,0.000884400319525277,0.000699154881205,0.0005598451095197
Absconditabacteriales (SR1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piscirickettsiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangiellaceae,5.17067537638208e-05,0.000104199228925706,0,0.000288576493383353,0.000132244520117698,0,0,2.3673121537806e-05,5.32722478224969e-05,0,0,0,0,3.15186472196613e-05,0,4.53768547789391e-05,4.44538291417077e-05,5.1865874847644e-05,0,0,0,6.99806386899624e-05
Microtrichales,8.61779229397013e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114116170261326,0,0
BHI80-139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloacibacterium,0,3.47330763085687e-05,0,8.24504266809581e-05,3.30611300294244e-05,0.000205220817599737,0,0,0.00103880883253869,0.000279222365711494,0.000347058677706438,0.000105983527131783,0,7.87966180491533e-06,1.52017269161777e-05,0,0.000155588401995977,0,0.00389151649404299,0.00482140819354102,1.22658751088596e-05,6.99806386899624e-05
D90,0.000318858314876895,0.000903059984022785,0.00164366970889744,0.000164900853361916,6.61222600588488e-05,0.00217534066655722,0.00158856235107228,0.000213058093840254,0.000213088991289987,0.00010470838714181,0,0,0.000108778418361797,5.51576326344073e-05,0,0.000347889219971866,3.33403718562808e-05,0,0,8.55871276959945e-05,0.000245317502177193,0.000419883832139775
MD3-55,1.72355845879403e-05,6.94661526171373e-05,0,0,3.30611300294244e-05,0,0,0.000142038729226836,0.000479450230402472,0.000174513978569683,0,0,0,0.00011819492707373,6.08069076647107e-05,0,5.55672864271346e-05,7.7798812271466e-05,0,0,2.45317502177193e-05,2.33268795633208e-05
Rubritaleaceae,5.17067537638208e-05,3.47330763085687e-05,0,4.1225213340479e-05,9.91833900882732e-05,0.00131341323263832,0.00142970611596505,2.3673121537806e-05,7.99083717337453e-05,0.000349027957139367,0.000247899055504599,7.5702519379845e-05,0,0.00121346791795696,0.000577665622814752,0.000151256182596464,0.000955757326546715,0.000700189310443194,0,2.85290425653315e-05,0,4.66537591266416e-05
Idiomarina,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87966180491533e-06,0,0,0,0,0,0,0,0
UASB-TL25,8.61779229397013e-06,3.47330763085687e-05,0,0,0,0,0,0.000213058093840254,0.000399541858668727,0.000942375484276291,0.00121470537197253,0.0012718023255814,0.000398854200659922,7.0916956244238e-05,6.08069076647107e-05,0,1.11134572854269e-05,0,0.000119738969047476,5.7058085130663e-05,0,0
Carnobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55871276959945e-05,0,0
Pseudophaeobacter,8.61779229397013e-06,0,0,0,0,0,0,2.3673121537806e-05,0,0,7.43697166513796e-05,0,0,7.0916956244238e-05,0,0,2.22269145708538e-05,0,0,8.55871276959945e-05,0,0
Calditrichales,8.61779229397013e-06,0,0,0,0,0,0,9.46924861512239e-05,7.99083717337453e-05,0.000453736344281177,0.000148739433302759,0.00109011627906977,0.000181297363936328,0.000417622075660513,0.00130734851479128,4.53768547789391e-05,0.000266722974850246,0.000103731749695288,0,5.7058085130663e-05,6.13293755442982e-05,0
Arenibacter,7.75601306457312e-05,6.94661526171373e-05,0,8.24504266809581e-05,0.000165305650147122,4.10441635199475e-05,0,9.46924861512239e-05,2.66361239112484e-05,0.00010470838714181,2.47899055504599e-05,6.0562015503876e-05,3.62594727872657e-05,2.3638985414746e-05,0,4.53768547789391e-05,4.44538291417077e-05,0,0,0,0,0
Fermentibacteraceae,6.03245460577909e-05,0,0,4.1225213340479e-05,0,4.10441635199475e-05,0,0.000165711850764642,0.000159816743467491,0.00184984817283864,0.000644537544311956,0.00286155523255814,0.00431487726168461,0.00154441371376341,0.00364841445988264,6.05024730385855e-05,0.00191151465309343,0.000207463499390576,0,0.000256761383087984,4.90635004354386e-05,0
Thalassotalea marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623281248768803,0,6.05024730385855e-05,4.44538291417077e-05,0.000285262311662042,0,0,0,0
Woeseiaceae,6.8942338351761e-05,3.47330763085687e-05,0.000129763398070851,4.1225213340479e-05,9.91833900882732e-05,0.00102610408799869,0.000635424940428912,0.00208323469532693,0.000106544495644994,0.00010470838714181,2.47899055504599e-05,0,0,3.15186472196613e-05,3.04034538323554e-05,0.000211758655635049,5.55672864271346e-05,0.000233396436814398,0,0,1.22658751088596e-05,2.33268795633208e-05
Pedobacter,0,0,0,0,0,0,0.000158856235107228,0,2.66361239112484e-05,0,4.95798111009197e-05,0,3.62594727872657e-05,0,1.52017269161777e-05,0,0,0,0.000239477938094953,0.000142645212826658,0,2.33268795633208e-05
ST-12K33,0,0,0,0,3.30611300294244e-05,0,0.000158856235107228,7.10193646134179e-05,0.000319633486934981,0.000279222365711494,0.000743697166513796,0.000257388565891473,0.000145037891149063,7.87966180491533e-06,0,0,6.66807437125615e-05,0,0.000838172783332336,0.000171174255391989,0,0
OPB41,0.000163738053585432,0.000138932305234275,8.65089320472339e-05,0.000288576493383353,0.000132244520117698,8.20883270398949e-05,0,0.000402443066142702,2.66361239112484e-05,0.00041883354856724,0.000892436599816555,0.00224079457364341,0.000290075782298125,0.000133954250683561,0.00065367425739564,0.000136130564336817,0.00104466498483013,0.00012966468711911,5.98694845237382e-05,0.000142645212826658,0.000134924626197456,4.66537591266416e-05
Haliscomenobacter,0,0,0,0,0.000198366780176546,4.10441635199475e-05,0.000635424940428912,9.46924861512239e-05,0.000399541858668727,0.000558444731422987,0.00123949527752299,0.000529917635658915,3.62594727872657e-05,2.3638985414746e-05,1.52017269161777e-05,1.51256182596464e-05,1.11134572854269e-05,2.5932937423822e-05,0.0012572591749985,0.00131233595800525,1.22658751088596e-05,6.99806386899624e-05
Syntrophobacterales,3.44711691758805e-05,0,0,4.1225213340479e-05,3.30611300294244e-05,4.10441635199475e-05,0,4.73462430756119e-05,5.32722478224969e-05,0,0,3.0281007751938e-05,0,3.15186472196613e-05,4.5605180748533e-05,3.02512365192927e-05,5.55672864271346e-05,5.1865874847644e-05,5.98694845237382e-05,2.85290425653315e-05,3.67976253265789e-05,0
Marinagarivorans,3.44711691758805e-05,0,0,4.1225213340479e-05,0.000991833900882732,0.000287309144639632,0.000158856235107228,0.000426116187680508,0.000479450230402472,0.000872569892848417,0.000247899055504599,0.000105983527131783,0,7.0916956244238e-05,0.000167218996077954,1.51256182596464e-05,0.00121136684411153,0.000440859936204974,0,0.000171174255391989,0.000110392875979737,0.000349903193449812
Pajaroellobacter,0,0,0,0,0,4.10441635199475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000179608453571215,8.55871276959945e-05,0,0
EV818SWSAP88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariniflexile,0.00110307741362818,0.000729394602479942,0.000519053592283403,0.00424619697406934,0.00631467583562006,0.000615662452799212,0.000953137410643368,0.000710193646134179,0.000319633486934981,0.000139611182855747,0,6.0562015503876e-05,0,3.15186472196613e-05,4.5605180748533e-05,0.000105879327817525,2.22269145708538e-05,0,0,5.7058085130663e-05,0.000110392875979737,0.00104970958034944
Halarcobacter,0.000172355845879403,3.47330763085687e-05,0,8.24504266809581e-05,0.000363672430323668,0.00016417665407979,0,0.000449789309218314,0.000426177982579975,0.00031412516142543,4.95798111009197e-05,1.5140503875969e-05,3.62594727872657e-05,3.93983090245767e-05,0,0,1.11134572854269e-05,2.5932937423822e-05,0,0.000171174255391989,1.22658751088596e-05,0.000536518229956379
Acidobacteria group 22,0.00136161118244728,0.000798860755097079,0.000216272330118085,0.000577152986766706,0.000198366780176546,0.000205220817599737,0,0.000449789309218314,0.000585994726047466,3.49027957139367e-05,2.47899055504599e-05,3.0281007751938e-05,0.000181297363936328,0.00011819492707373,0.000106412088413244,0.00117979822425242,0.0005778997788422,0.000544591685900262,5.98694845237382e-05,0.000142645212826658,0.000821813632293596,0.00058317198908302
Puniceispirillales,0.000249915976525134,0.000972526136639922,0.00272503135948787,0.000123675640021437,6.61222600588488e-05,0.00221638483007716,0.00079428117553614,9.46924861512239e-05,0.000133180619556242,3.49027957139367e-05,0,0,0,0,1.52017269161777e-05,0.000514271020827976,3.33403718562808e-05,7.7798812271466e-05,0,0.000142645212826658,0.00137377801219228,0.000746460146026266
Methylobacter,0.000129266884409552,0.000312597686777118,4.32544660236169e-05,0.000206126066702395,6.61222600588488e-05,4.10441635199475e-05,0.000317712470214456,4.73462430756119e-05,2.66361239112484e-05,3.49027957139367e-05,0,0,0,0,0,0.00016638180085611,0,2.5932937423822e-05,0,0,9.81270008708771e-05,0.000116634397816604
Aliikangiella marina,8.61779229397013e-06,3.47330763085687e-05,0.000259526796141702,0,0,4.10441635199475e-05,0.000317712470214456,7.10193646134179e-05,0,0.000174513978569683,0.000173529338853219,4.5421511627907e-05,0,0.000291547486781867,7.60086345808884e-05,4.53768547789391e-05,0.000133361487425123,0.00012966468711911,0,2.85290425653315e-05,8.58611257620175e-05,2.33268795633208e-05
Magnetospiraceae,0.000120649092115582,3.47330763085687e-05,0,8.24504266809581e-05,6.61222600588488e-05,4.10441635199475e-05,0,2.3673121537806e-05,0.000106544495644994,0.000244319569997557,0.00299957857160564,7.5702519379845e-05,0.000108778418361797,7.87966180491533e-06,3.04034538323554e-05,0,0,0,0,2.85290425653315e-05,9.81270008708771e-05,4.66537591266416e-05
Rheinheimera,0,0.000277864610468549,0.000129763398070851,8.24504266809581e-05,0,0.000246264981119685,0,0,2.66361239112484e-05,3.49027957139367e-05,4.95798111009197e-05,3.0281007751938e-05,0,1.57593236098307e-05,0,1.51256182596464e-05,0,0,5.98694845237382e-05,0.000427935638479973,4.90635004354386e-05,0
pLW-20,3.44711691758805e-05,3.47330763085687e-05,0,0,0,8.20883270398949e-05,0,0,0,0,0,0,0,0,0,0,0,2.5932937423822e-05,0,0,4.90635004354386e-05,0
Bacteriovoracales,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3638985414746e-05,0,0,0,2.5932937423822e-05,0,0,0,0
Arenicella xantha,8.61779229397013e-06,0,8.65089320472339e-05,4.1225213340479e-05,3.30611300294244e-05,0.000287309144639632,0.000635424940428912,0.000686520524596373,0.000133180619556242,0.00031412516142543,7.43697166513796e-05,3.0281007751938e-05,0,2.3638985414746e-05,1.52017269161777e-05,0,0,0,0,0,2.45317502177193e-05,0
Clostridiaceae,4.30889614698507e-05,0.000138932305234275,0,8.24504266809581e-05,9.91833900882732e-05,0.00016417665407979,0,0.000284077458453672,0.000292997363023733,6.98055914278734e-05,7.43697166513796e-05,7.5702519379845e-05,0.000217556836723594,0.000181232221513053,0.00019762244991031,4.53768547789391e-05,0.00014447494471055,0.000233396436814398,0.00035921690714243,0.00037087755334931,3.67976253265789e-05,4.66537591266416e-05
Marimicrobium arenosum,0.00118925533656788,0.000347330763085687,0.000519053592283403,0.000329801706723832,0.000363672430323668,0.00102610408799869,0.000476568705321684,0.000662847403058567,0.000958900460804944,0.0014310146242714,0.000173529338853219,0.000408793604651163,0.000108778418361797,0.000614613620783396,0.000288832811407376,0.00128567755206994,0.000388971004989942,0.00051865874847644,0,5.7058085130663e-05,0.000625559630551842,0.00086309454384287
Limibacillus,2.58533768819104e-05,3.47330763085687e-05,4.32544660236169e-05,0,0,0,0,4.73462430756119e-05,2.66361239112484e-05,0,0,0,0,3.15186472196613e-05,1.52017269161777e-05,3.02512365192927e-05,2.22269145708538e-05,2.5932937423822e-05,0,2.85290425653315e-05,0.000208519876850614,2.33268795633208e-05
P.palmC41,0,0,0,0,0,0,0.000158856235107228,4.73462430756119e-05,0,0,2.47899055504599e-05,0,0,0.000961318740199671,0.000121613815329421,0.000181507419115756,0.000411197919560796,0.0099063820959,0,0,0,0
Hydrogenophilaceae,0.0117977576504451,0.0224723003716439,0.00419568320429084,0.0115430597353341,0.0160015869342414,0.00389919553439501,0.00254169976171565,0.00748070640594669,0.0033561516128173,0.000244319569997557,0.000570167827660577,0.000423934108527132,0.000398854200659922,0.000189111883317968,0.000349639719072087,0.00490070031612542,0.000155588401995977,0.000103731749695288,0.000179608453571215,0.0036231884057971,0.00670943368454622,0.0108469989969442
Niveibacterium,0,0,0,0,3.30611300294244e-05,0,0,0,0,0,0,0,0,0,0,1.51256182596464e-05,0,0,0.00035921690714243,0.000285290425653315,0,0
Actinomyces,8.61779229397013e-06,0,0,0,3.30611300294244e-05,0,0,0,0.000239725115201236,6.98055914278734e-05,9.91596222018394e-05,3.0281007751938e-05,0,3.15186472196613e-05,4.5605180748533e-05,4.53768547789391e-05,8.89076582834154e-05,0,0.000179608453571215,0.000456464681045304,1.22658751088596e-05,2.33268795633208e-05
Algibacter,0.000129266884409552,0.000277864610468549,0.00056230805830702,0.00041225213340479,0.000595100340529639,0.00389919553439501,0.00937251787132645,0.00267506273377207,0.00146498681511866,0.00429304387281421,0.00178487319963311,0.00105983527131783,0.000435113673447188,0.00291547486781867,0.000501656988233863,0.000302512365192927,0.000411197919560796,0.000311195249085864,0,0,7.35952506531578e-05,6.99806386899624e-05
Lacunisphaera,3.44711691758805e-05,0,0,4.1225213340479e-05,0.000198366780176546,4.10441635199475e-05,0.000317712470214456,0,0.000878992089071198,6.98055914278734e-05,0.000421428394357818,0.000181686046511628,0,2.3638985414746e-05,4.5605180748533e-05,4.53768547789391e-05,2.22269145708538e-05,0,0.000778303298808597,0.000884400319525277,0,0.000139961277379925
Pseudoalteromonas,0.000172355845879403,3.47330763085687e-05,8.65089320472339e-05,0,0.00029755017026482,0.000451485798719422,0.000317712470214456,0.000378769944604896,0.000186452867378739,0.000767861505706607,0.000123949527752299,3.0281007751938e-05,3.62594727872657e-05,0.0230480107793773,0.000106412088413244,0.000211758655635049,0.000122248030139696,0.000311195249085864,0,0.00057058085130663,0.000380242128374649,0.000466537591266416
Rhizobiales,8.61779229397013e-06,0,0,0,0,4.10441635199475e-05,0.000158856235107228,0,0.00394214633886477,0.00041883354856724,0,7.5702519379845e-05,0,0,0,0,0,0,0,0,0,0
Erythrobacter gangjinensis,1.72355845879403e-05,3.47330763085687e-05,0,0,0,0,0,0,0,0,0,0,0,3.15186472196613e-05,3.04034538323554e-05,0,1.11134572854269e-05,7.7798812271466e-05,0,0,3.67976253265789e-05,0
Palleronia-Pseudomaribius,6.8942338351761e-05,0,0,0,6.61222600588488e-05,0,0,2.3673121537806e-05,0,0,0,0,0,0,0,6.05024730385855e-05,0,0,0,0,0,2.33268795633208e-05
Spirochaeta perfilievii,0,0,0,0,0,0,0,0,0.000159816743467491,0,0,0,0,0.00109527299088323,4.5605180748533e-05,3.02512365192927e-05,8.89076582834154e-05,0.000544591685900262,0,0,0,2.33268795633208e-05
Alkalimarinus,0.000473978576168357,0.00052099614462853,0.000216272330118085,0.000247351280042874,0.000165305650147122,0.00123132490559842,0.0011119936457506,0.00246200463993182,0.00119862557600618,0.00146591741998534,0.000594957733211036,0.00030281007751938,0.000362594727872657,0.000220630530537629,7.60086345808884e-05,0.000105879327817525,0.00350073904490948,0.00165970799512461,0.000119738969047476,0.00105557457491727,0.00131244863664798,0.00100305582122279
Parahaliea,0.00143055352079904,0.000798860755097079,0.000908343786495956,0.000659603413447665,0.000231427910205971,0.001559678213758,0.00079428117553614,0.00246200463993182,0.00133180619556242,0.00408362709853059,0.00180966310518357,0.0015140503875969,0.000942746292468908,0.00620917350227328,0.00437809735185917,0.00382678141969053,0.0107911670241495,0.00684629547988901,0.000838172783332336,0.0020826201072692,0.00253903614753395,0.000909748302969512
Candidatus Megaira,6.03245460577909e-05,0.000138932305234275,8.65089320472339e-05,8.24504266809581e-05,3.30611300294244e-05,0.00213429650303727,0.00158856235107228,0.000568154916907343,0.000133180619556242,0.00083766709713448,0.000223109149954139,0.00015140503875969,0,0.000614613620783396,0.000364841445988264,3.02512365192927e-05,0.000100021115568842,0.00077798812271466,0,2.85290425653315e-05,4.90635004354386e-05,0
Microbacteriaceae,6.8942338351761e-05,6.94661526171373e-05,4.32544660236169e-05,0.000164900853361916,9.91833900882732e-05,4.10441635199475e-05,0,0.00035509682306709,0.000532722478224969,0.000558444731422987,0.00106596593866977,0.000984132751937985,0.000906486819681642,0.000401862752050682,0.000927305341886838,0,0.000366744090419088,0,0.000658564329761121,0.000855871276959945,4.90635004354386e-05,6.99806386899624e-05
Sporosarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truepera,9.47957152336714e-05,6.94661526171373e-05,0.000173017864094468,0,9.91833900882732e-05,8.20883270398949e-05,0,4.73462430756119e-05,0.000266361239112484,0,0,0,0,7.87966180491533e-06,0,7.56280912982318e-05,0,0,0,0,7.35952506531578e-05,0
TSAC18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnetovibrio,0.000853161437103043,0.000208398457851412,0.000821834854448722,0.000453477346745269,0.000264489040235395,0.00016417665407979,0,0.000165711850764642,0.000479450230402472,6.98055914278734e-05,0.00250378046059645,0.000211967054263566,3.62594727872657e-05,0.000291547486781867,0.000152017269161777,0.0010436676599156,6.66807437125615e-05,2.5932937423822e-05,5.98694845237382e-05,0.000142645212826658,0.00245317502177193,0.001236324616856
Chlamydiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteriovoracaceae,4.30889614698507e-05,6.94661526171373e-05,0.000216272330118085,0,0,4.10441635199475e-05,0,4.73462430756119e-05,0,6.98055914278734e-05,2.47899055504599e-05,0,0,1.57593236098307e-05,6.08069076647107e-05,1.51256182596464e-05,6.66807437125615e-05,0.000207463499390576,0,0,4.90635004354386e-05,0
Sediminibacterium,1.72355845879403e-05,0,0,0.000123675640021437,3.30611300294244e-05,0.000123132490559842,0,7.10193646134179e-05,2.66361239112484e-05,6.98055914278734e-05,4.95798111009197e-05,4.5421511627907e-05,0,1.57593236098307e-05,1.52017269161777e-05,4.53768547789391e-05,0,0,0.000119738969047476,0.000342348510783978,2.45317502177193e-05,0
Brachyspirae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinoroseobacter,3.44711691758805e-05,3.47330763085687e-05,0,8.24504266809581e-05,0,0,0,7.10193646134179e-05,0,0.000174513978569683,0.000123949527752299,0,0,0.000165472897903222,0.000334437992155909,3.02512365192927e-05,0.000789055467265312,0.00090765280983377,5.98694845237382e-05,2.85290425653315e-05,6.13293755442982e-05,0
d142,8.61779229397013e-06,3.47330763085687e-05,0,0,3.30611300294244e-05,0,0,0,0,0,0,1.5140503875969e-05,0,1.57593236098307e-05,6.08069076647107e-05,0,5.55672864271346e-05,0,0,5.7058085130663e-05,3.67976253265789e-05,0
Coleofasciculus PCC-7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceanisphaera,8.61779229397013e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rivibacter,0,6.94661526171373e-05,0,0,9.91833900882732e-05,0,0,2.3673121537806e-05,0.000106544495644994,3.49027957139367e-05,2.47899055504599e-05,6.0562015503876e-05,7.25189455745314e-05,3.15186472196613e-05,0,0,2.22269145708538e-05,0.00012966468711911,0.00257438783452074,0.000542051808741299,0,0
Verruc-01,0.000103413507527642,6.94661526171373e-05,4.32544660236169e-05,0.000206126066702395,0.000132244520117698,4.10441635199475e-05,0,0.00035509682306709,0.000399541858668727,0.00219887612997801,0.00128907508862391,0.00128694282945736,0.00123282207476703,0.00213538834913206,0.00253868839500167,0.000453768547789391,0.00316733532634667,0.00303415367858717,0.000239477938094953,0.000256761383087984,0.000208519876850614,4.66537591266416e-05
Cyanobacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Izemoplasmatales,5.17067537638208e-05,0,0,0.000164900853361916,3.30611300294244e-05,4.10441635199475e-05,0,0.000142038729226836,0.000213088991289987,0.00101218107570416,0.00195840253848633,0.00305838178294574,0.00282823887740672,0.000953439078394755,0.00221945212976194,0,0.000411197919560796,0.000103731749695288,0,5.7058085130663e-05,7.35952506531578e-05,0
Aquabacterium,0.000189591430467343,0.00052099614462853,0.000129763398070851,0.000906954693490539,0.00125632294111813,0.000410441635199475,0.000317712470214456,0.000520808673831731,0.00314306262152732,0.000279222365711494,0.00111554574977069,0.000953851744186046,0.000435113673447188,0.000220630530537629,0.000167218996077954,0.000136130564336817,0.000533445949700492,0.000103731749695288,0.018978626594025,0.00758872532237818,0.000245317502177193,0.000909748302969512
Pelagicoccus,8.61779229397013e-06,0,0,0,0,0,0,0,0,0,9.91596222018394e-05,0,0,6.30372944393227e-05,3.04034538323554e-05,1.51256182596464e-05,0.00014447494471055,7.7798812271466e-05,0,0,0,0
0319-6G20,0,0,0,0,0,0,0,0,0,0.00062825032285086,0.000818066883165175,0.000333091085271318,0.000181297363936328,3.15186472196613e-05,0,0,1.11134572854269e-05,0,0,0,0,0
Urania-1B-19 marine sediment group,0,0,0,0,0,0,0,0,2.66361239112484e-05,0,0,0,0,0,0,1.51256182596464e-05,0,0,0,0,0,0
Bifidobacterium,0.000180973638173373,3.47330763085687e-05,0.000173017864094468,8.24504266809581e-05,0.000462855820411942,0,0.000317712470214456,0.000378769944604896,0.00050608635431372,0.000244319569997557,0.000223109149954139,0.000181686046511628,0.000398854200659922,6.30372944393227e-05,9.12103614970661e-05,1.51256182596464e-05,7.77942009979885e-05,2.5932937423822e-05,0.000419086391666168,0.00171174255391989,8.58611257620175e-05,0.000256595675196529
Bacteroides,0,0,0,4.1225213340479e-05,3.30611300294244e-05,8.20883270398949e-05,0.000317712470214456,0,0.000186452867378739,0,9.91596222018394e-05,1.5140503875969e-05,3.62594727872657e-05,0,0,0,5.55672864271346e-05,0,0.00185595402023589,0.000656167979002625,0,6.99806386899624e-05
eub62A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomicrobiaceae,0.00114616637509803,0.000694661526171373,0.00099485271854319,0.000494702560085748,0.000264489040235395,0.000779839106879002,0.000158856235107228,0.00035509682306709,0.000932264336893695,6.98055914278734e-05,2.47899055504599e-05,1.5140503875969e-05,7.25189455745314e-05,0.000110315265268815,4.5605180748533e-05,0.00107391889643489,0.000233382602993965,0.00025932937423822,5.98694845237382e-05,0.000456464681045304,0.000380242128374649,0.000816440784716229
Candidatus Microthrix,6.8942338351761e-05,3.47330763085687e-05,0,0,0,0,0,7.10193646134179e-05,0,3.49027957139367e-05,2.47899055504599e-05,0,0,0,0,0,0,0,0,0,0,0
Propionigenium,6.8942338351761e-05,3.47330763085687e-05,0,0,0,4.10441635199475e-05,0,0.000568154916907343,0.000159816743467491,0.00052354193570905,0.000198319244403679,0.000166545542635659,0.000145037891149063,0.000701289900637465,0.000425648353652975,0.000181507419115756,0.00110023227125727,0.00090765280983377,5.98694845237382e-05,0,7.35952506531578e-05,2.33268795633208e-05
Desulfuromonadia,1.72355845879403e-05,0,0,8.24504266809581e-05,6.61222600588488e-05,0,0,4.73462430756119e-05,0.000319633486934981,6.98055914278734e-05,0.000272688961055058,0.000227107558139535,0.000326335255085391,0.000126074588878645,6.08069076647107e-05,6.05024730385855e-05,3.33403718562808e-05,0,5.98694845237382e-05,0.000114116170261326,0,0
Erythrobacter alti,0.00461913666956799,0.00534889375151957,0.00224923223322808,0.00251473801376922,0.00925711640823883,0.00119028074207848,0.00158856235107228,0.00272240897684769,0.00114535332818368,0,0,1.5140503875969e-05,0,3.93983090245767e-05,1.52017269161777e-05,0.001240300697291,2.22269145708538e-05,5.1865874847644e-05,0,0.000313819468218647,0.00177855189078465,0.0050386059856773
37-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calothrix PCC-6303,0,0,0,0,0,0,0,0,0,0,0,0,7.25189455745314e-05,0,0,0,1.11134572854269e-05,0,0.000239477938094953,2.85290425653315e-05,0,0
Candidatus Electrothrix japonica,0,0,0,0,0,0,0,9.46924861512239e-05,0,0.00164043139855502,4.95798111009197e-05,0,0,0,0,0,0,0,0,0,0,0
Sneathiella,8.61779229397013e-06,0,0,0,0,0,0,2.3673121537806e-05,0,0,0,0,0,7.0916956244238e-05,9.12103614970661e-05,0,1.11134572854269e-05,5.1865874847644e-05,0,0,0,0
Muriicola jejuensis,0.000155120261291462,0,0.000129763398070851,8.24504266809581e-05,0.000132244520117698,0,0,7.10193646134179e-05,2.66361239112484e-05,3.49027957139367e-05,0,0,0,1.57593236098307e-05,1.52017269161777e-05,0.00016638180085611,1.11134572854269e-05,0,0.000119738969047476,5.7058085130663e-05,9.81270008708771e-05,9.33075182532833e-05
Nannocystales,8.61779229397013e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000126074588878645,0.000106412088413244,1.51256182596464e-05,0.000155588401995977,0.000207463499390576,0,0,0,0
PS-B29,3.44711691758805e-05,0,4.32544660236169e-05,0,0,0,0,2.3673121537806e-05,0,0,0,0,0,1.57593236098307e-05,0.000136815542245599,0.000136130564336817,5.55672864271346e-05,0.00012966468711911,0,0,1.22658751088596e-05,0
4572-13,0,0,0,0,0,0,0,0,0,0,0,0.00015140503875969,0.000906486819681642,0.00112679163810289,0.00253868839500167,1.51256182596464e-05,0.0005778997788422,2.5932937423822e-05,0,0,0,0
