taxon,EO10_S_2019-08-21,EO10_S_2019-09-13,EO10_S_2019-09-30,EO10_S_2019-10-11,EO10_S_2019-10-28,EO10_S_2019-11-11,EO10_S_2019-11-25,EO10_S_2019-12-13,EO10_S_2020-01-02,EO10_S_2020-01-16,EO10_S_2020-01-21,EO10_S_2020-02-10,EO10_S_2020-02-21,EO10_S_2020-03-06,EO10_S_2020-03-18,EO10_S_2020-03-20,EO10_S_2020-04-14,EO10_S_2020-04-28,EO10_S_2020-04-29,EO10_S_2020-05-12,EO10_S_2020-05-21,EO10_S_2020-05-28,EO10_S_2020-06-10,EO10_S_2020-06-23,EO10_S_2020-07-09,EO10_S_2020-07-21,EO10_S_2020-08-05,EO10_S_2020-08-19,EO10_S_2020-09-02,EO10_S_2020-09-17,EO10_S_2020-10-02
Acidobacteria group 22,0.000662567033149057,0.000573936125692012,0.000829755288043621,0.000656115476323833,0.000681416790665981,0.000438724773325534,0.00030217289783809,0.000603907637655417,0.0002966097505512,0.000668091929449492,0.000504167787039527,0.000402926860716243,0.000672796591163938,0.000434864168897832,0.000419145853645202,0.000287499308895892,0.000229979046353554,0.000304921210537206,0.000424385864686199,0.000232221251561964,0.000548498211895829,0.000425151991837082,0.00026373742302164,0.00031416102025914,0.000707076063707553,0.000519588485919152,0.000542664670658683,0.000426738196116682,0.000238663484486874,0.000353218210361068,0.000303467111751764
Puniceispirillales,0,5.97850130929179e-06,0,0,0,0,6.8675658599566e-05,1.18413262285376e-05,0,0,3.36111858026351e-05,0,0,0,0,0,0,1.08900432334716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylobacter,2.0705219785908e-05,4.18495091650425e-05,0.000237072939441035,6.4011265982813e-05,1.39064651156323e-05,0,0.00199159409938741,2.36826524570752e-05,0.00015819186696064,0.000200427578834848,6.72223716052702e-05,6.44682977145988e-05,0,0.000102320980917137,0.000100230530219505,8.84613258141206e-05,0.000102212909490469,0.000108900432334716,3.2645066514323e-05,5.52907741814201e-05,0.000175519427806665,4.25151991837082e-05,0.000118681840359738,0.000101890060624586,0.000671722260522176,0,0,0,9.54653937947494e-05,0.000156985871271586,0.000379333889689705
Aliikangiella marina,0.000165641758287264,0.00112395824614686,0.000869267444617127,0.000128022531965626,0.000806574976706671,0.000204738227551916,0.00030217289783809,0.000319715808170515,3.954796674016e-05,0.000133618385889898,0.000235278300618446,0.000402926860716243,0,0.000110847729326898,0.000127566129370279,6.63459943605905e-05,0.00106045893596361,0.000228690907902904,0.000571288664000653,0.00289723656710641,0.000471708462230413,0.00138882984000113,0.000501101103741115,0.000560395333435223,0.000547983949373354,0.000744743496484118,0.000392964071856287,0.00103636419056909,0.0035799522673031,0.000706436420722135,0.00174493589257264
Magnetospiraceae,0,5.97850130929179e-06,1.31707188578353e-05,0,0,0,0,0,0,0,0,1.61170744286497e-05,0,0,0,2.21153314535302e-05,0,0,1.63225332571615e-05,0,0,0,0,8.49083838538217e-06,1.76769015926888e-05,0,0,0,0,7.84929356357928e-05,0
Rheinheimera,0,0,0,0,0,0.000584966364434045,0.00094772408867401,0,9.88699168503999e-06,6.68091929449492e-05,0.000100833557407905,0.000467395158430842,0,0.000204641961834274,3.64474655343654e-05,6.63459943605905e-05,0,0.000163350648502075,9.79351995429691e-05,0.00016587232254426,6.58197854274995e-05,0,6.59343557554099e-05,8.49083838538217e-06,0,0,0,0,0,0,7.5866777937941e-05
pLW-20,0,5.97850130929179e-05,9.21950320048468e-05,0,8.34387906937935e-05,0,0,2.36826524570752e-05,0,0.000668091929449492,0.000705834901855337,9.67024465718983e-05,0,8.52674840976142e-06,0,0,1.27766136863086e-05,1.08900432334716e-05,0,0,1.09699642379166e-05,1.41717330612361e-05,0,0.00011887173739535,0.000654045358929487,6.92784647892203e-05,1.87125748502994e-05,6.09625994452403e-05,0.000119331742243437,0.000235478806907378,7.5866777937941e-05
Bacteriovoracales,0,4.78280104743343e-05,1.31707188578353e-05,0,1.39064651156323e-05,0,0,0,0,0,0,0.00307836121587209,0,0,0,0,0,0,0,0,2.19399284758332e-05,0.000170060796734833,2.6373742302164e-05,1.69816767707643e-05,1.76769015926888e-05,0.00010391769718383,3.74251497005988e-05,9.14438991678605e-05,0,0,0
Arenicella xantha,0,2.39140052371671e-05,0,1.60028164957032e-05,0,0,0,0,0,3.34045964724746e-05,0,0,0.000224265530387979,0,0,1.10576657267651e-05,0.000242755660039863,3.26701297004149e-05,0.000195870399085938,0.000121639703199124,3.29098927137498e-05,4.25151991837082e-05,3.95606134532459e-05,9.33992222392039e-05,3.53538031853777e-05,3.46392323946101e-05,0,0,0,0,0
Clostridiaceae,7.24682692506781e-05,0.000221204548443796,6.58535942891763e-05,8.00140824785162e-05,0.000278129302312645,0.000321731500438725,0.00034337829299783,0,0,0,0.000806668459263243,0.000112819521000548,0.00011213276519399,8.52674840976142e-06,2.73355991507741e-05,6.63459943605905e-05,5.11064547452343e-05,8.71203458677731e-05,0.0002121929323431,0,0,0,5.27474846043279e-05,0.000212270959634554,0.000123738311148822,0.000121237313381135,0.000243263473053892,9.14438991678605e-05,0.000262529832935561,7.84929356357928e-05,0.000151733555875882
Marimicrobium arenosum,0.000900677060686999,0.000741334162352182,0.000434633722308564,0.000448078861879691,0.000208596976734484,0.000233986545773618,0.000288437766118177,0.000236826524570752,0.00045480161751184,0.000601282736504543,0.000436945415434257,0.00107984398671953,0.000336398295581969,0.000630979382322345,0.000419145853645202,0.000552883286338254,0.000804926662237441,0.000566282248140525,0.0010609646617155,0.000508675122469065,0.00051558831918208,0.000453495457959554,0.000923080980575739,0.0010953181517143,0.000654045358929487,0.000814021961273338,0.000523952095808383,0.000609625994452403,0.000548926014319809,0.000863422291993721,0.000455200667627646
Limibacillus,7.24682692506781e-05,0.000173376537969462,0.000355609409161552,0.000128022531965626,0.00012515818604069,0,0.000192291844078785,0.000142095914742451,4.94349584252e-05,3.34045964724746e-05,0.00013444474321054,4.83512232859491e-05,0,3.41069936390457e-05,0.000154901728521053,9.95189915408857e-05,0.000153319364235703,0.000119790475568188,3.2645066514323e-05,0.000154814167707976,0.000230369248996248,0.000155889063673597,0.000105494969208656,5.94358686976752e-05,0.000406568736631843,0.000138556929578441,5.61377245508982e-05,0.000213369098058341,0.000167064439140811,0,0.000227600333813823
P.palmC41,0,1.19570026185836e-05,0,0,1.39064651156323e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39633535415287e-05,0,0,0,0,0,0,0
Hydrogenophilaceae,0.000538335714433609,0.000412516590341133,0.000619023786318257,0.000720126742306646,0.000194690511618852,0.00207663059374086,0.0032277559541796,0.00857312018946122,0.00785027139792175,0.00367450561197221,0.0038316751815004,0.00341681977887374,0.00381251401659565,0.00288204096249936,0.00914831384912572,0.00374854868137336,0.00221035416773138,0.00278785106776874,0.00117522239451563,0.000818303457885017,0.00253406173895873,0.00150220370449102,0.000698904171007345,0.000721721262757485,0.00109596789874671,0.000138556929578441,0.000280688622754491,0.000213369098058341,0.000525059665871122,0.000156985871271586,0.00075866777937941
Niveibacterium,0,0,0,0,0,0.000175489909330214,0.000164821580638958,0,0,0,0,0,0,0,2.73355991507741e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomyces,0,0,3.95121565735058e-05,1.60028164957032e-05,0,0,0,0,0,0,0.000100833557407905,0,0,8.52674840976142e-06,0,1.10576657267651e-05,0,0,1.63225332571615e-05,0,0,0,0,8.49083838538217e-06,0,1.73196161973051e-05,3.74251497005988e-05,0,0,0,0
Algibacter,0.000952440110151769,0.000137505530113711,3.95121565735058e-05,0.000224039430939845,4.17193953468968e-05,2.92483182217023e-05,0,9.47306098283008e-05,1.977398337008e-05,6.68091929449492e-05,0.000168055929013176,0.00174064403829417,0.00011213276519399,5.96872388683299e-05,1.82237327671827e-05,7.74036600873556e-05,0.000907139571727909,6.53402594008298e-05,0.000930384395658206,0.000232221251561964,0.000274249105947915,0.000170060796734833,0.000843959753669247,0.000628322040518281,0.000618691555744109,0.000675465031694898,0.00123502994011976,6.09625994452403e-05,4.77326968973747e-05,0,0
Lacunisphaera,0,5.97850130929179e-06,0,0,1.39064651156323e-05,0.000584966364434045,0.000975194352113837,0.000390763765541741,0,0,6.72223716052702e-05,1.61170744286497e-05,0,7.67407356878528e-05,0.000236908525973375,0.000221153314535302,0,0,1.63225332571615e-05,1.1058154836284e-05,0,0,0,0,0,0,0,0,0,0,0.000910401335255292
Pseudoalteromonas,0.00020705219785908,0.000155441034041586,0.000171219345151858,0.000240042247435549,0.000180784046503219,0.000204738227551916,0.00140098343543115,0,5.932195011024e-05,0.000334045964724746,0.00131083624630277,0.00233697579215421,0.00011213276519399,0.00011937447773666,2.73355991507741e-05,0.000685575275059435,0.000792150048551132,0.000479161902272752,0.000587611197257814,0.00100629209010185,0.00044976853375458,0.000666071453878095,0.000290111165323804,0.00127362575780733,0.000406568736631843,0.000259794242959576,0.000112275449101796,0.000121925198890481,0.00035799522673031,0.000274725274725275,0.000834534557317351
Rhizobiales,0,0,0,0,0,0,0,0,0,0,0,1.61170744286497e-05,0,0,0,0,0,0,9.79351995429691e-05,0,5.48498211895829e-05,0,0,0,0,0,0,0,0,0,0
Erythrobacter gangjinensis,4.14104395718161e-05,8.96775196393768e-05,0.000131707188578353,3.20056329914065e-05,8.34387906937935e-05,8.77449546651068e-05,1.37351317199132e-05,0,1.977398337008e-05,0,6.72223716052702e-05,4.83512232859491e-05,0,0,9.11186638359135e-06,0,0,0,8.16126662858076e-05,1.1058154836284e-05,6.58197854274995e-05,0,3.95606134532459e-05,7.64175454684396e-05,8.83845079634442e-05,0.000173196161973051,0.000112275449101796,0.000121925198890481,2.38663484486874e-05,0.000156985871271586,7.5866777937941e-05
Palleronia-Pseudomaribius,0.000196699587966126,0.000298925065464589,6.58535942891763e-05,9.60168989742195e-05,0,0.000467973091547236,8.24107903194792e-05,0.000201302545885139,8.89829251653599e-05,0.000133618385889898,0.00013444474321054,0.000112819521000548,0.000224265530387979,0.000110847729326898,0.000109342396603096,0.000132691988721181,0.000242755660039863,0.000196020778202489,0.000669223863543622,0.000243279406398248,0.000153579499330832,0.000141717330612361,0.000158242453812984,0.00011887173739535,8.83845079634442e-05,0.000190515778170356,0.000112275449101796,0.000548663395007163,0.000310262529832936,7.84929356357928e-05,0.000151733555875882
Spirochaeta perfilievii,1.0352609892954e-05,0.000179355039278754,6.58535942891763e-05,0,0.000180784046503219,2.92483182217023e-05,6.8675658599566e-05,0,0,0,0,1.61170744286497e-05,0,0,0,2.21153314535302e-05,0,3.26701297004149e-05,0,0,0,0,0,0.000220761798019936,0,0.000121237313381135,0,6.09625994452403e-05,0,0,0.000151733555875882
Alkalimarinus,5.17630494647701e-05,0.000412516590341133,5.2682875431341e-05,0.00129622813615196,0.00175221460456966,8.77449546651068e-05,0.00314534516386012,0,0.00013841788359056,0.000467664350614645,0.00141166980371067,0.000854204944718435,0.000560663825969948,1.70534968195228e-05,9.11186638359135e-05,0.000619229280698844,0.00241477998671232,0.00053361211844011,0.00161593079245899,0.000884652386902721,0.000252309177472081,0.000637727987755623,0.000989015336331149,0.000798138808225924,0.000512630146187976,0.000692784647892203,0.000392964071856287,0.000182887798335721,0.000190930787589499,0.000117739403453689,0.00235187011607617
Parahaliea,0.00303331469863553,0.00523118864563031,0.00242341226984169,0.00448078861879691,0.00479773046489313,0.000555718046212343,0.00108507540587314,0.000367081113084665,0.00047457560088192,0.00106894708711919,0.0018150040333423,0.00175676111272282,0.000336398295581969,0.00017906171660499,0.000309803457042106,0.000364902968983248,0.000868809730668983,0.000239580951136376,0.0017791561250306,0.000895710541739005,0.00089953706750916,0.00133214290775619,0.00262418735906531,0.00473788781904325,0.00397730285835499,0.00736083688385465,0.00664296407185629,0.00658396074008596,0.00379474940334129,0.00620094191522763,0.00280707078370382
Candidatus Megaira,8.28208791436321e-05,0.000185333540588045,3.95121565735058e-05,0,1.39064651156323e-05,2.92483182217023e-05,1.37351317199132e-05,0,9.88699168503999e-06,0.000100213789417424,0.00013444474321054,0.000209521967572446,0,0.000571292143454015,3.64474655343654e-05,5.52883286338254e-05,0.000102212909490469,0.000119790475568188,0.000179547865828777,0.000154814167707976,7.67897496654161e-05,7.08586653061803e-05,1.3186871151082e-05,0.000110380899009968,3.53538031853777e-05,0.000294433475354186,9.3562874251497e-05,0.000182887798335721,0.000119331742243437,0.000196232339089482,7.5866777937941e-05
Microbacteriaceae,0,2.98925065464589e-05,9.21950320048468e-05,1.60028164957032e-05,6.95323255781613e-05,0.000175489909330214,5.49405268796528e-05,9.47306098283008e-05,9.88699168503999e-06,6.68091929449492e-05,0.000100833557407905,1.61170744286497e-05,0.00011213276519399,8.52674840976142e-06,3.64474655343654e-05,2.21153314535302e-05,0.000102212909490469,3.26701297004149e-05,0.000163225332571615,7.74070838539881e-05,4.38798569516663e-05,0,0,5.0945030312293e-05,3.53538031853777e-05,0,3.74251497005988e-05,0,2.38663484486874e-05,0,0.000531067445565587
Sporosarcina,1.0352609892954e-05,1.19570026185836e-05,0,0,1.39064651156323e-05,2.92483182217023e-05,0,1.18413262285376e-05,8.89829251653599e-05,0,3.36111858026351e-05,0,0,0.00011937447773666,0.000127566129370279,0,1.27766136863086e-05,0.000751412983109543,9.79351995429691e-05,3.31744645088521e-05,0,2.83434661224721e-05,0,1.69816767707643e-05,1.76769015926888e-05,0,0,0,0,3.92464678178964e-05,0
Truepera,0.00015528914839431,0.000298925065464589,6.58535942891763e-05,4.80084494871097e-05,6.95323255781613e-05,2.92483182217023e-05,1.37351317199132e-05,0.000106571936056838,0.00013841788359056,0.000100213789417424,0.000235278300618446,8.05853721432486e-05,0.00011213276519399,0.000153481471375706,8.20067974523222e-05,7.74036600873556e-05,0.000114989523176777,6.53402594008298e-05,0.000359095731657553,7.74070838539881e-05,1.09699642379166e-05,0.000170060796734833,0.000118681840359738,3.39633535415287e-05,0,8.65980809865253e-05,5.61377245508982e-05,0.000274331697503582,0.000334128878281623,3.92464678178964e-05,7.5866777937941e-05
TSAC18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnetovibrio,0.000124231318715448,0.00026903255891813,0.000539999473171246,0.000336059146409768,0.000166877581387587,0.000116993272886809,0.000535670137076615,0.000805210183540557,0.00038559267571656,0.000668091929449492,0.000302500672223716,0.000805853721432486,0.000560663825969948,0.000827094595746858,0.00102052903496223,0.000563940952065019,0.000281085501098789,0.000348481383471092,0.000179547865828777,0.000287512025743384,0.000702077711226661,0.000340121593469665,0.000290111165323804,0.000186798444478408,0.000371214933446465,0.000259794242959576,0.000130988023952096,0,0.000334128878281623,0.000117739403453689,0.000227600333813823
Chlamydiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteriovoracaceae,0.000755740522185643,0.000448387598196884,0.00025024365829887,0.000112019715469923,0.000319848697659542,0.000116993272886809,4.12053951597396e-05,1.18413262285376e-05,0,0.000200427578834848,0.000168055929013176,0.000435161009573542,0,5.11604904585685e-05,0,1.10576657267651e-05,0.000114989523176777,0,6.5290133028646e-05,0.00011058154836284,0,5.66869322449442e-05,0,3.39633535415287e-05,0.000106061409556133,0.000207835394367661,0.000187125748502994,0.000426738196116682,0.000119331742243437,0.000745682888540031,7.5866777937941e-05
Sediminibacterium,0,5.97850130929179e-06,0,0,0,8.77449546651068e-05,6.8675658599566e-05,8.28892835997632e-05,0,0,3.36111858026351e-05,3.22341488572994e-05,0,8.52674840976142e-05,7.28949310687308e-05,2.21153314535302e-05,0,4.35601729338865e-05,0,0.000121639703199124,0,0,0,8.49083838538217e-06,0,0,0,0,0,0,0.000151733555875882
Brachyspirae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinoroseobacter,0.00036234134625339,0.000550022120454844,0.000342438690303717,0.000528092944358207,0.00165486934876024,8.77449546651068e-05,6.8675658599566e-05,0,4.94349584252e-05,6.68091929449492e-05,0.000571390158644797,0.000128936595429198,0.000336398295581969,0,0,0,3.83298410589257e-05,1.08900432334716e-05,6.5290133028646e-05,0,0,5.66869322449442e-05,9.23080980575739e-05,0.00108682731332892,0.000424245638224532,0.000554227718313762,0.000336826347305389,0.000365775596671442,0.000143198090692124,0.000745682888540031,0.000379333889689705
d142,2.0705219785908e-05,1.79355039278754e-05,3.95121565735058e-05,3.20056329914065e-05,9.73452558094258e-05,0.000175489909330214,2.74702634398264e-05,1.18413262285376e-05,9.88699168503999e-06,3.34045964724746e-05,0,1.61170744286497e-05,0,5.11604904585685e-05,9.11186638359135e-06,0,0,0,0,0,0,0,0,8.49083838538217e-06,0,0,3.74251497005988e-05,0,0,7.84929356357928e-05,7.5866777937941e-05
Coleofasciculus PCC-7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92464678178964e-05,0
Oceanisphaera,0,0,0,0,0,5.84966364434045e-05,0,0,3.954796674016e-05,6.68091929449492e-05,0,8.05853721432486e-05,0,1.70534968195228e-05,2.73355991507741e-05,1.10576657267651e-05,6.38830684315429e-05,3.26701297004149e-05,0,3.31744645088521e-05,0,0,1.3186871151082e-05,8.49083838538217e-06,1.76769015926888e-05,0,0,0,0,0,7.5866777937941e-05
Rivibacter,0,5.97850130929179e-06,0,0,5.5625860462529e-05,0.000731207955542556,0.000274702634398264,0,1.977398337008e-05,0,6.72223716052702e-05,0,0,2.55802452292843e-05,2.73355991507741e-05,3.31729971802952e-05,0,0,0,0,0,0,0,1.69816767707643e-05,0,1.73196161973051e-05,0,0,0,0,0.000151733555875882
Verruc-01,0.00119055013768971,0.000920689201630935,0.000592682348602587,0.00126422250316056,0.00119595599994437,0.000350979818660427,0.000549405268796528,0.000509177027827117,0.00043502763414176,0.000668091929449492,0.000336111858026351,0.000950907391290333,0.00145772594752187,0.00271150599430413,0.00087473917282477,0.00148172720738652,0.00164818316553381,0.0013068051880166,0.000799804129600914,0.00121639703199124,0.00265473134557581,0.000779445318367983,0.00236044993604368,0.00174062186900335,0.00270456594368139,0.00297897398593647,0.00265718562874251,0.000731551193342884,0.000668257756563246,0.000470957613814757,0.000151733555875882
Cyanobacteriales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Izemoplasmatales,0,0,0,0,1.39064651156323e-05,0,1.37351317199132e-05,0,0,0,3.36111858026351e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.24541919269109e-05,0,0,0,0,0,3.92464678178964e-05,0
Aquabacterium,2.0705219785908e-05,7.17420157115014e-05,0,1.60028164957032e-05,0.000194690511618852,0.00298332845861363,0.00405186385737439,0.000438129070455891,9.88699168503999e-05,0.000300641368252271,0.000873890830868513,0.000757502498146536,0.000336398295581969,0.000724773614829721,0.000765396776221674,0.000464421960524133,3.83298410589257e-05,0.000446491772572337,0.000228515465600261,0.000497616967632781,1.09699642379166e-05,0.000155889063673597,0.000145055582661902,9.33992222392039e-05,1.76769015926888e-05,1.73196161973051e-05,0,3.04812997226202e-05,7.1599045346062e-05,0,0.000834534557317351
Pelagicoccus,0,9.56560209486686e-05,1.31707188578353e-05,3.20056329914065e-05,0.000222503441850116,0,0,0,0,0,0,3.22341488572994e-05,0,0,0,1.10576657267651e-05,0,0,1.63225332571615e-05,0,0,8.50303983674164e-05,0,8.49083838538217e-05,3.53538031853777e-05,0.000138556929578441,0.000112275449101796,6.09625994452403e-05,2.38663484486874e-05,3.92464678178964e-05,0
0319-6G20,1.0352609892954e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49083838538217e-06,1.76769015926888e-05,0,0,0,0,0,0
Urania-1B-19 marine sediment group,0,0,1.31707188578353e-05,0,2.78129302312645e-05,0,0,0,0,0,0,0,0,8.52674840976142e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bifidobacterium,1.0352609892954e-05,1.79355039278754e-05,9.21950320048468e-05,0,0.000111251720925058,0.00064346300087745,0.000329643161277917,8.28892835997632e-05,5.932195011024e-05,3.34045964724746e-05,0.000268889486421081,4.83512232859491e-05,0.00011213276519399,5.96872388683299e-05,3.64474655343654e-05,4.42306629070603e-05,0,0,8.16126662858076e-05,4.42326193451361e-05,0,2.83434661224721e-05,3.95606134532459e-05,8.49083838538217e-06,0,0,1.87125748502994e-05,0,4.77326968973747e-05,0,0.000151733555875882
Bacteroides,0,1.19570026185836e-05,1.31707188578353e-05,0,1.39064651156323e-05,0.000409476455103832,0.000370848556437656,4.73653049141504e-05,9.88699168503999e-06,3.34045964724746e-05,0,3.22341488572994e-05,0,1.70534968195228e-05,0.000100230530219505,4.42306629070603e-05,0,2.17800864669433e-05,0,8.84652386902721e-05,1.09699642379166e-05,0,2.6373742302164e-05,0,1.76769015926888e-05,0,0,0,0,0,0
eub62A3,1.0352609892954e-05,0.000771226668898641,9.21950320048468e-05,0.000240042247435549,0,2.92483182217023e-05,9.61459220393924e-05,0,0.00013841788359056,0.000400855157669695,0,0.000225639042001096,0,5.96872388683299e-05,9.11186638359135e-05,0,0.000664383911688046,1.08900432334716e-05,0.000130580266057292,0.000154814167707976,0.00041685864104083,0,0.000224176809568394,0.000135853414166115,0.000229799720704955,5.19588485919152e-05,0,0.000243850397780961,0.000859188544152745,0,0.000682801001441469
Hyphomicrobiaceae,0.000952440110151769,0.000896775196393768,0.000355609409161552,0.000528092944358207,0.0004311004185846,0.000965194501316174,0.000727961981155399,0.000734162226169331,0.000761298359748079,0.000701496525921967,0.00104194675988169,0.000838087870289785,0.000784929356357928,0.000980576067122564,0.000920298504742726,0.000796151932327086,0.000919916185414218,0.00116523462598147,0.00117522239451563,0.00113898994813725,0.000778867460892077,0.000821960517551691,0.00100220220748223,0.000594358686976752,0.000707076063707553,0.000346392323946101,0.000392964071856287,0.000548663395007163,0.00109785202863962,0.000784929356357928,0.00113800166906911
Candidatus Microthrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionigenium,4.14104395718161e-05,0.000173376537969462,0.000131707188578353,0,0.00030594223254391,0,4.12053951597396e-05,0,0,0,0.00013444474321054,0.000177287818715147,0,0,0,3.31729971802952e-05,0,0,0,4.42326193451361e-05,0,5.66869322449442e-05,2.6373742302164e-05,0.000220761798019936,5.30307047780665e-05,0.00010391769718383,9.3562874251497e-05,0.000213369098058341,0.000167064439140811,0.000235478806907378,0.000303467111751764
Desulfuromonadia,0,1.79355039278754e-05,0,0,0,0.000204738227551916,0.000164821580638958,2.36826524570752e-05,4.94349584252e-05,3.34045964724746e-05,6.72223716052702e-05,1.61170744286497e-05,0,1.70534968195228e-05,8.20067974523222e-05,4.42306629070603e-05,0,1.08900432334716e-05,1.63225332571615e-05,0,0,0,1.3186871151082e-05,1.69816767707643e-05,1.76769015926888e-05,1.73196161973051e-05,0,0,0.000119331742243437,0,0
Erythrobacter alti,0,5.38065117836261e-05,5.2682875431341e-05,0,1.39064651156323e-05,0,5.49405268796528e-05,0.000165778567199526,0.00012853089190552,0.000133618385889898,0.000100833557407905,8.05853721432486e-05,0.00011213276519399,6.82139872780914e-05,4.55593319179568e-05,5.52883286338254e-05,0.000140542750549394,6.53402594008298e-05,0.000163225332571615,1.1058154836284e-05,8.77597139033327e-05,0.000155889063673597,3.95606134532459e-05,6.79267070830574e-05,3.53538031853777e-05,6.92784647892203e-05,7.48502994011976e-05,0,0,0,0
37-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calothrix PCC-6303,0,8.3699018330085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2116309672568e-05,0,0,0,0,0,0,0,0,0,0,0
Candidatus Electrothrix japonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73196161973051e-05,0,0,0,0,0
Sneathiella,0.000196699587966126,0.00050219410998051,0.00131707188578353,0.000496087311366801,0.00130720772086943,2.92483182217023e-05,0,0,7.90959334803199e-05,0,3.36111858026351e-05,0.000161170744286497,0,8.52674840976142e-06,2.73355991507741e-05,0,1.27766136863086e-05,0,9.79351995429691e-05,0,1.09699642379166e-05,0,0.000184616196115148,0.00115475402041198,0.000176769015926888,0.000658145415497593,0.000355538922155689,0.000182887798335721,0.000262529832935561,0.000784929356357928,0.000227600333813823
Muriicola jejuensis,0.00732964780421144,0.000992431217342437,0.000711218818323104,0.000736129558802349,0,0.00242761041240129,0.000700491717715573,0.003149792776791,0.00305508043067736,0.00243853554249065,0.00366361925248723,0.00201463430358121,0.00190625700829782,0.00212316035403059,0.00162191221627926,0.00160336153038094,0.00175039607502428,0.00120879479891535,0.00332979678446095,0.00122745518682753,0.00114087628074332,0.00116208211102136,0.00178022760539607,0.000500959464737548,0.000742429866892931,0.00126433198240327,0.00282559880239521,0.000822995092510745,0.00081145584725537,0.000784929356357928,0.00075866777937941
Nannocystales,5.17630494647701e-05,0.000322839070701756,6.58535942891763e-05,3.20056329914065e-05,0.000458913348815865,2.92483182217023e-05,0,0,1.977398337008e-05,3.34045964724746e-05,3.36111858026351e-05,0,0,0,0,0,0,1.08900432334716e-05,0,0,0,0,0,1.69816767707643e-05,0,6.92784647892203e-05,0.000112275449101796,0.000304812997226202,0.000715990453460621,0.000588697017268446,0.000379333889689705
PS-B29,0.0016874754125515,0.00010163452225796,0.000184390064009694,0.000144025348461329,0.00012515818604069,0.000116993272886809,8.24107903194792e-05,0.000201302545885139,0.00015819186696064,3.34045964724746e-05,3.36111858026351e-05,6.44682977145988e-05,0,8.52674840976142e-05,6.37830646851395e-05,2.21153314535302e-05,0,3.26701297004149e-05,0,1.1058154836284e-05,6.58197854274995e-05,0,0,8.49083838538217e-06,0,0,1.87125748502994e-05,6.09625994452403e-05,7.1599045346062e-05,0.000156985871271586,7.5866777937941e-05
4572-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chroococcidiopsaceae,0.00010352609892954,0.000197290543206629,0,0,1.39064651156323e-05,0,4.12053951597396e-05,0,0,0,0,9.67024465718983e-05,0,0,2.73355991507741e-05,0,0,0,4.89675997714845e-05,4.42326193451361e-05,0,0,0,0,0,1.73196161973051e-05,0,0,0,0,0
Aeromonas,0,0,0,0,1.39064651156323e-05,0.000467973091547236,0.000247232370958437,7.10479573712256e-05,0,0,0,0,0,8.52674840976142e-06,5.46711983015481e-05,0,0,1.08900432334716e-05,0,3.31744645088521e-05,0,0,1.3186871151082e-05,0,0,0,0,0,0,0,0
UBA4486,0.000424457005611115,0.00026903255891813,0.000144877907436188,0.000256045063931252,0.000222503441850116,0,8.24107903194792e-05,0,3.954796674016e-05,6.68091929449492e-05,3.36111858026351e-05,0.000112819521000548,0,3.41069936390457e-05,1.82237327671827e-05,0,3.83298410589257e-05,1.08900432334716e-05,8.16126662858076e-05,5.52907741814201e-05,1.09699642379166e-05,1.41717330612361e-05,0.000118681840359738,0.000203780121249172,0.000194445917519577,0.000554227718313762,0.000411676646706587,0.000335294296948822,0.000143198090692124,0.000274725274725275,0
Eel-36e1D6,0,5.97850130929179e-06,2.63414377156705e-05,3.20056329914065e-05,0,0,0,0,0,0,0,0,0,0,9.11186638359135e-06,0,0,0,0,0,0,0,0,0,1.76769015926888e-05,0,0,0,0,0,0
