taxon,EU08_S_2019-09-13,EU08_S_2019-09-30,EU08_S_2019-10-11,EU08_S_2019-10-17,EU08_S_2019-10-28,EU08_S_2019-11-12,EU08_S_2019-11-26,EU08_S_2019-12-13,EU08_S_2020-01-02,EU08_S_Wi2020,EU08_S_2020-01-27,EU08_S_2020-02-07,EU08_S_2020-02-21,EU08_S_2020-03-06,EU08_S_2020-03-18,EU08_S_2020-04-14,EU08_S_2020-04-28,EU08_S_2020-05-12,EU08_S_2020-05-21,EU08_S_2020-05-28,EU08_S_2020-06-10,EU08_S_2020-06-23,EU08_S_2020-07-09,EU08_S_2020-07-21,EU08_S_2020-08-05,EU08_S_2020-08-20,EU08_S_2020-09-02,EU08_S_2020-09-17,EU08_S_2020-10-02,EU08_S_2020-10-29,EU08_S_2020-11-19
Rheinheimera,0,0,0,0,0,3.11429461227032e-05,0.000146477222791856,6.43190223508603e-05,0,0,3.22310320376458e-05,0.000162993871430434,7.72996650347848e-05,0.000171342899978582,5.53112641389419e-05,2.85969206835808e-05,3.27342957216275e-05,0.000304878048780488,7.01770801656179e-05,0,0,0,0,0,0,0,0,4.25079702444208e-05,4.40140845070423e-05,0,6.54578778555999e-05
pLW-20,2.97115013221618e-05,8.02825947334618e-05,0,0,3.63940750445827e-05,0,0,0,0.000597014925373134,0.000840190056785259,0.000161155160188229,6.51975485721737e-05,0.000309198660139139,8.56714499892911e-05,0,0.000125826451007755,0,0,0,0,7.06090026478376e-05,0,3.72079178449174e-05,3.07635513443672e-05,0,0,0,4.25079702444208e-05,8.80281690140845e-05,0,0.000327289389278
Bacteriovoracales,0,0,0,0,0,3.11429461227032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111623753534752,0.000184581308066203,0,0,0,0,0,0,0
Arenicella xantha,0,0,0,0,0,0,0,0,7.46268656716418e-05,0,1.61155160188229e-05,3.25987742860868e-05,2.5766555011595e-05,0,0,0.000154423371691336,3.27342957216275e-05,6.77506775067751e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridiaceae,8.91345039664854e-05,0,0.000199242877067145,0,7.27881500891655e-05,9.34288383681096e-05,0,6.43190223508603e-05,0,0.000405608992930815,0.000193386192225875,0.000358586517146955,0.000128832775057975,4.28357249946455e-05,2.76556320694709e-05,6.29132255038777e-05,0.000229140070051393,0.000474254742547425,0.000257315960607266,0.000281743050338092,0.000105913503971756,0.000244021473889702,0.000111623753534752,3.07635513443672e-05,0.000177047554973266,0.000231826461334658,0.000205191340925413,0.000255047821466525,0.000132042253521127,0.00030441400304414,0.0002291025724946
Marimicrobium arenosum,8.91345039664854e-05,8.02825947334618e-05,3.32071461778575e-05,9.1977281611442e-05,7.27881500891655e-05,0,0.000146477222791856,3.21595111754301e-05,0.000223880597014925,8.69162127708889e-05,0.000241732740282344,0.000293388968574782,0.000180365885081165,8.56714499892911e-05,0.000248900688625239,0.00037175996888655,0.000360077252937903,0.000575880758807588,0.000187138880441648,0.000375657400450789,0.000388349514563107,4.88042947779405e-05,0.00014883167137967,0.000338399064788039,0.000141638043978613,3.31180659049512e-05,3.41985568209022e-05,4.25079702444208e-05,0.000132042253521127,0.000478364861926506,0.000490934083916999
Limibacillus,0,8.02825947334618e-05,3.32071461778575e-05,0,0,9.34288383681096e-05,0,3.21595111754301e-05,0,0,0,0,0,0,0,1.14387682734323e-05,0,3.38753387533875e-05,0,0,0,0,3.72079178449174e-05,0,0,0,0,0,0,0,0
P.palmC41,0,0,0,4.5988640805721e-05,0,0,0,0,0,0,1.61155160188229e-05,0,5.15331100231899e-05,0,0,5.71938413671616e-06,6.54685914432551e-05,3.38753387533875e-05,2.3392360055206e-05,4.69571750563486e-05,0,0,0,3.07635513443672e-05,3.54095109946532e-05,0,3.41985568209022e-05,0,0,0,0
Hydrogenophilaceae,0.000505095522476751,0.000160565189466924,0.00361957893338646,0.000275931844834326,0,0.000373715353472438,0.00270982862164933,0.0111593503778743,0.00533582089552239,0.00124579904971607,0.00038677238445175,0.000912765680010432,0.000824529760371038,0.00077104304990362,0.000663735169667303,0.000428953810253712,0.000458280140102786,0.000677506775067751,0.000280708320662472,0.000516528925619835,0.000635481023830538,0.000634455832113226,0.000744158356898348,0.000646034578231711,0.000460323642930491,0.000165590329524756,0.000307787011388119,8.50159404888417e-05,0.000924295774647887,0.00060882800608828,0.0001963736335668
Niveibacterium,0,0,0,0,0,0,0,0,7.46268656716418e-05,0,0,0,0,8.56714499892911e-05,2.76556320694709e-05,0,0,6.77506775067751e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomyces,0.000148557506610809,8.02825947334618e-05,6.64142923557149e-05,6.89829612085815e-05,0.000291152600356662,0.000218000622858922,0,3.21595111754301e-05,3.73134328358209e-05,8.69162127708889e-05,6.44620640752917e-05,0,0,8.56714499892911e-05,0.000138278160347355,1.14387682734323e-05,0,3.38753387533875e-05,0,0,7.06090026478376e-05,0,7.44158356898348e-05,0,0,3.31180659049512e-05,3.41985568209022e-05,0.000170031880977683,0,0.000173950858882366,0.0022582967860182
Algibacter,5.94230026443236e-05,0,6.64142923557149e-05,0,0,3.11429461227032e-05,0.000146477222791856,0,0,8.69162127708889e-05,0.000338425836395281,0.000293388968574782,0.00015459933006957,8.56714499892911e-05,0.000387178848972593,0.000709203632952804,0.000229140070051393,0.000304878048780488,0.000631593721490561,0.000892186326070624,0.000105913503971756,0.000439238653001464,0.000186039589224587,0.000153817756721836,0.000106228532983959,0,0,0,0,8.69754294411829e-05,3.27289389278e-05
Lacunisphaera,0,0,0,0,0,0,0.000219715834187784,3.21595111754301e-05,0,0,1.61155160188229e-05,0,2.5766555011595e-05,8.56714499892911e-05,0.000497801377250477,0.000102948914460891,0,0.000169376693766938,4.67847201104119e-05,0,0,0,0,0,0,0,0,0,0.000572183098591549,0,0
Pseudoalteromonas,2.97115013221618e-05,0.000160565189466924,0,9.1977281611442e-05,3.63940750445827e-05,0,0.000146477222791856,0,3.73134328358209e-05,8.69162127708889e-05,0.00011280861213176,0.000195592645716521,0.00025766555011595,0,0.000138278160347355,0.000200178444785066,3.27342957216275e-05,0.000508130081300813,2.3392360055206e-05,0,0.000141218005295675,0.000536847242557345,0.000186039589224587,0.00021534485941057,7.08190219893063e-05,0.000165590329524756,3.41985568209022e-05,0.000212539851222104,0.000220070422535211,4.34877147205914e-05,0.000425476206061399
Rhizobiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71938413671616e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54578778555999e-05
Erythrobacter gangjinensis,0,0.000160565189466924,0,0,0,3.11429461227032e-05,0,0,0,5.79441418472592e-05,0,3.25987742860868e-05,0,0,2.76556320694709e-05,5.71938413671616e-06,0,0,0,0,0,0,0,0,3.54095109946532e-05,3.31180659049512e-05,0,0,0,0,3.27289389278e-05
Palleronia-Pseudomaribius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54095109946532e-05,0,0,0,0,0,0
Spirochaeta perfilievii,0,0,0.000232450023245002,2.29943204028605e-05,0,3.11429461227032e-05,0,0,3.73134328358209e-05,0,4.83465480564688e-05,0,0,0,5.53112641389419e-05,4.00356889570131e-05,0,3.38753387533875e-05,0,0,0,0,0,3.07635513443672e-05,0.000106228532983959,9.93541977148535e-05,3.41985568209022e-05,0,0,0,0
Alkalimarinus,0.0646522268770241,0.0627007064868337,0.014910008633858,0.0108533192301502,0.0387596899224806,0.0110557458735596,0.00937454225867878,0.00575655250040199,0.00402985074626866,0.00434581063854444,0.00838006832978792,0.00358586517146955,0.00347848492656532,0.00325551509959306,0.00384413285765646,0.01964608450962,0.0132246554715375,0.0112466124661247,0.0039065241292194,0.00770097670924117,0.0108384819064431,0.00736944851146901,0.00200922756362554,0.018181258844521,0.0329308452250274,0.0343765524093393,0.0768783557333881,0.0423379383634431,0.0613556338028169,0.0269188954120461,0.0253976566079728
Parahaliea,0.00573431975517723,0.00706486833654464,0.00627615062761506,0.00531168801306077,0.00534992903155366,0.00439115540330115,0.0044675552951516,0.00392346036340248,0.00843283582089552,0.00657666009966392,0.00651066847160446,0.00488981614291303,0.00430301468693636,0.00711073034911116,0.00157637102795984,0.00582233305117705,0.00209499492618416,0.00420054200542005,0.00336849984794966,0.00629226145755071,0.00635481023830538,0.00317227916056613,0.00710671230837922,0.00812157755491294,0.00548847420417124,0.00632555058784567,0.00328306145480661,0.00675876726886291,0.00387323943661972,0.00743639921722113,0.00471296720560319
Candidatus Megaira,5.94230026443236e-05,0.000160565189466924,9.96214385335724e-05,0,0,0,0,0,3.73134328358209e-05,0.000202804496465407,9.66930961129375e-05,3.25987742860868e-05,0.00015459933006957,4.28357249946455e-05,0.000110622528277884,0.000188739676511633,0.000229140070051393,0.000203252032520325,0,0,0.000141218005295675,0.000195217179111762,3.72079178449174e-05,0.000184581308066203,0.000106228532983959,0.000132472263619805,6.83971136418043e-05,0,0,4.34877147205914e-05,9.81868167833999e-05
Microbacteriaceae,5.94230026443236e-05,0,3.32071461778575e-05,0.000137965922417163,0.000218364450267496,0.000311429461227032,0.000146477222791856,0.000128638044701721,7.46268656716418e-05,0.000260748638312667,0.000290079288338813,0.000423784065719129,0.000386498325173924,0.000428357249946455,0.00141043723554302,0.000428953810253712,0.000458280140102786,0.0002710027100271,0.000467847201104119,0.000281743050338092,0.000458958517210944,9.76085895558809e-05,0.000260455424914422,9.22906540331016e-05,0.000424914131935838,0.000165590329524756,3.41985568209022e-05,4.25079702444208e-05,0.000352112676056338,0.000217438573602957,0.0003927472671336
Sporosarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truepera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSAC18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnetovibrio,0.000415961018510265,0.000240847784200385,0.00039848575413429,0.000229943204028605,0.000363940750445827,0.000373715353472438,0.000659147502563351,0.000321595111754301,0.00100746268656716,0.000608413489396222,0.000306194804357636,0.000358586517146955,0.000669930430301469,0.000556864424930392,8.29668962084128e-05,0.000165862139964769,0.000294608661494648,0.0002710027100271,0.000187138880441648,0.000140871525169046,0.000141218005295675,0.000732064421669107,0.00014883167137967,0.000646034578231711,0.000247866576962572,0.000496770988574267,0.000889162477343456,0.000467587672688629,0.000264084507042253,0.000391389432485323,9.81868167833999e-05
Chlamydiae,5.94230026443236e-05,0,0,0,0,0,0,0,0,0,0,0,2.5766555011595e-05,4.28357249946455e-05,0,0,0,0,0,0,3.53045013239188e-05,0,0,0,0,0,0,0,0,0,0
Bacteriovoracaceae,0.000356538015865942,0.000722543352601156,0.000365278607956432,0.000206948883625744,7.27881500891655e-05,9.34288383681096e-05,0,0,0.000111940298507463,0.000231776567389037,0.000128924128150583,0.000260790194288695,7.72996650347848e-05,0,0,3.43163048202969e-05,3.27342957216275e-05,3.38753387533875e-05,2.3392360055206e-05,0,7.06090026478376e-05,0,0.000186039589224587,0.000276871962099305,0.000247866576962572,0.000463652922669316,0.000547176909134435,0.000850159404888417,0.000176056338028169,4.34877147205914e-05,3.27289389278e-05
Sediminibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0.000128832775057975,0,5.53112641389419e-05,5.71938413671616e-06,0,0.000169376693766938,0,0,3.53045013239188e-05,0,0,0,0,3.31180659049512e-05,0,4.25079702444208e-05,4.40140845070423e-05,0,0
Brachyspirae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinoroseobacter,0.000267403511899456,0.000321130378933847,0.00013282858471143,0.000321920485640047,0.00040033482549041,0.000218000622858922,0,3.21595111754301e-05,0.000223880597014925,0.000202804496465407,0.000177270676207052,0.000130395097144347,0.00010306622004638,0,2.76556320694709e-05,0.000114387682734323,3.27342957216275e-05,3.38753387533875e-05,9.35694402208239e-05,0,0.000105913503971756,0,7.44158356898348e-05,0.000123054205377469,0.000247866576962572,0.000331180659049512,0.000205191340925413,0.000340063761955367,0.000176056338028169,8.69754294411829e-05,0.0002291025724946
d142,2.97115013221618e-05,0,3.32071461778575e-05,0.000160960242820023,0,0.000186857676736219,0.000146477222791856,6.43190223508603e-05,3.73134328358209e-05,8.69162127708889e-05,0.00011280861213176,3.25987742860868e-05,7.72996650347848e-05,4.28357249946455e-05,0,2.28775365468646e-05,6.54685914432551e-05,0,0.00011696180027603,9.39143501126972e-05,3.53045013239188e-05,4.88042947779405e-05,0.000223247507069504,0,7.08190219893063e-05,0.000132472263619805,6.83971136418043e-05,0.000127523910733262,4.40140845070423e-05,0.00030441400304414,6.54578778555999e-05
Coleofasciculus PCC-7420,0,0,0.000464900046490005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892142988986649,0,0,0,0,0,0,0
Oceanisphaera,0,0,0,0,0,0,0,0,0,0,0,3.25987742860868e-05,0,0,0,0,0,0,2.3392360055206e-05,0,0,0,0,0,0,0,0,0,0,0,0
Rivibacter,2.97115013221618e-05,0,0,2.29943204028605e-05,3.63940750445827e-05,9.34288383681096e-05,0.000292954445583712,0,3.73134328358209e-05,8.69162127708889e-05,4.83465480564688e-05,6.51975485721737e-05,2.5766555011595e-05,8.56714499892911e-05,0.000221245056555768,0.000114387682734323,0.000229140070051393,0.000101626016260163,7.01770801656179e-05,4.69571750563486e-05,0.000141218005295675,0,0,0,0,0,6.83971136418043e-05,0,0.00272887323943662,4.34877147205914e-05,0.000425476206061399
Verruc-01,0.000564518525121074,0.000240847784200385,0.00102942153151358,0.000436892087654349,0.000691487425847072,0.000498287137963251,0.000585908891167423,0.000868306801736614,0.000671641791044776,0.000492525205701704,0.000854122348997615,0.000521580388577389,0.000515331100231899,0.00038552152495181,0.000608423905528361,0.00186451922856947,0.0018985891518544,0.00196476964769648,0.000912302042153033,0.0018313298271976,0.00109443954104148,0.00219619326500732,0.00115344545319244,0.00153817756721836,0.0011331043518289,0.000993541977148535,0.000615574022776239,0.000340063761955367,0.000880281690140845,0.000652315720808871,0.000458205144989199
Cyanobacteriales,0,0,0,0,0,6.22858922454064e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Izemoplasmatales,2.97115013221618e-05,0,0,0,0,0,0,0,3.73134328358209e-05,2.89720709236296e-05,3.22310320376458e-05,3.25987742860868e-05,0.00010306622004638,0,2.76556320694709e-05,0.000303127359245956,0.00026187436577302,0,0.000140354160331236,4.69571750563486e-05,7.06090026478376e-05,4.88042947779405e-05,0,0,0,0,0,0,0,0,0
Aquabacterium,2.97115013221618e-05,0,3.32071461778575e-05,2.29943204028605e-05,0.000145576300178331,0.000903145437558393,0.00102534055954299,0.000289435600578871,3.73134328358209e-05,0.000144860354618148,0.000628505124734094,0.000228191420002608,7.72996650347848e-05,0.000685371599914329,0.0110345971957189,0.0005662190295349,0.000294608661494648,0.00199864498644986,0.000818732601932209,0.000140871525169046,0.000176522506619594,0,7.44158356898348e-05,0.00326093644250292,0.000424914131935838,3.31180659049512e-05,3.41985568209022e-05,0,0.00479753521126761,4.34877147205914e-05,0.0002291025724946
Pelagicoccus,0,0,9.96214385335724e-05,2.29943204028605e-05,3.63940750445827e-05,0,0,0,0,0,1.61155160188229e-05,0,0,0,0,5.71938413671616e-06,0,0,0,0,7.06090026478376e-05,0,0,0,7.08190219893063e-05,0,0,0,0,0,3.27289389278e-05
0319-6G20,0,0,0,2.29943204028605e-05,0,0,0,0,0,2.89720709236296e-05,0,0,0,0,0,5.71938413671616e-06,0,0,2.3392360055206e-05,0,0,0,0,0,0,0,0,0,0,0,3.27289389278e-05
Urania-1B-19 marine sediment group,0,0,0,0,0,0,7.32386113959279e-05,0,7.46268656716418e-05,2.89720709236296e-05,0,9.77963228582605e-05,5.15331100231899e-05,4.28357249946455e-05,0,5.71938413671616e-06,0,3.38753387533875e-05,2.3392360055206e-05,0,0,0,0.000111623753534752,3.07635513443672e-05,3.54095109946532e-05,0,3.41985568209022e-05,0,0,4.34877147205914e-05,0
Bifidobacterium,2.97115013221618e-05,0,0,0,7.27881500891655e-05,0.000436001245717845,7.32386113959279e-05,6.43190223508603e-05,3.73134328358209e-05,0.000231776567389037,6.44620640752917e-05,0.000195592645716521,2.5766555011595e-05,8.56714499892911e-05,0.000636079537597832,5.71938413671616e-05,0.000360077252937903,0.000169376693766938,0.000163746520386442,4.69571750563486e-05,0.000141218005295675,9.76085895558809e-05,0,3.07635513443672e-05,0,3.31180659049512e-05,0,4.25079702444208e-05,0.000132042253521127,0.000260926288323549,0.0003600183282058
Bacteroides,2.97115013221618e-05,0,0,4.5988640805721e-05,3.63940750445827e-05,0,0.000219715834187784,3.21595111754301e-05,0,0,1.61155160188229e-05,9.77963228582605e-05,0,0,0.000276556320694709,5.71938413671616e-06,0,0.000101626016260163,0,0,0,0,0,0,0,0,6.83971136418043e-05,0,0.000264084507042253,0,9.81868167833999e-05
eub62A3,2.97115013221618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomicrobiaceae,0.000118846005288647,0.000160565189466924,0.000166035730889287,0.000183954563222884,0.000145576300178331,0.000124571784490813,0,9.64785335262904e-05,3.73134328358209e-05,2.89720709236296e-05,4.83465480564688e-05,0.000293388968574782,7.72996650347848e-05,4.28357249946455e-05,0,4.57550730937293e-05,6.54685914432551e-05,0.000101626016260163,7.01770801656179e-05,0.000234785875281743,0.000176522506619594,0.000146412884333821,0,0.000123054205377469,0.000212457065967919,0.000264944527239609,6.83971136418043e-05,4.25079702444208e-05,8.80281690140845e-05,0.000173950858882366,0.0001309157557112
Candidatus Microthrix,0,0,0,0,0,0,0,0,0,0,3.22310320376458e-05,0,0,0,8.29668962084128e-05,1.71581524101485e-05,6.54685914432551e-05,6.77506775067751e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionigenium,0.00246605460973943,0.000802825947334618,0.00142790728564787,0.00094276713651728,0.00123739855151581,0.00077857365306758,0.000585908891167423,0.000996944846438334,0.000746268656716418,0.000666357631243481,0.000676851672790563,0.000488981614291303,0.000463797990208709,0.000556864424930392,0,0.000400356889570131,0.00013093718288651,0.000338753387533875,0.000187138880441648,0.000704357625845229,0.00105913503971756,0.000780868716447047,0.000483702931983926,0.00199963083738387,0.00194752310470592,0.00112601424076834,0.000752368250059848,0.00131774707757705,0.000660211267605634,0.000869754294411829,0.0001309157557112
Desulfuromonadia,0,0,0,0,0,0,0,3.21595111754301e-05,0,2.89720709236296e-05,0,0,2.5766555011595e-05,0,8.29668962084128e-05,0,6.54685914432551e-05,0,0,0,0,0,0,3.07635513443672e-05,0,0,0,0,4.40140845070423e-05,0,0
Erythrobacter alti,0,0,0,0,0,0,0,0,0,2.89720709236296e-05,4.83465480564688e-05,3.25987742860868e-05,2.5766555011595e-05,4.28357249946455e-05,5.53112641389419e-05,8.57907620507424e-05,0,6.77506775067751e-05,2.3392360055206e-05,4.69571750563486e-05,0,0,0,0,0,3.31180659049512e-05,0,0.000127523910733262,0,0,3.27289389278e-05
37-13,0,0,0,4.5988640805721e-05,0,6.22858922454064e-05,7.32386113959279e-05,0,0,5.79441418472592e-05,3.22310320376458e-05,0,7.72996650347848e-05,4.28357249946455e-05,0.00188058298072402,0.000205897828921782,0.000163671478608138,0,0,0,3.53045013239188e-05,0,0,0,0,0,0,0,0,0,6.54578778555999e-05
Calothrix PCC-6303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38753387533875e-05,0,0,3.53045013239188e-05,0,0,0,0,0,3.41985568209022e-05,0,0.000132042253521127,0,0
Candidatus Electrothrix japonica,0.0016341325727189,0,3.32071461778575e-05,0,0,0,0,0,0,8.69162127708889e-05,0,0,5.15331100231899e-05,0,0,0.000137265219281188,3.27342957216275e-05,3.38753387533875e-05,2.3392360055206e-05,4.69571750563486e-05,0,0,0,0,0,0,0,0,8.80281690140845e-05,0.000217438573602957,0.0010800549846174
Sneathiella,0.000118846005288647,0.000240847784200385,0.00013282858471143,6.89829612085815e-05,0.000218364450267496,9.34288383681096e-05,0,0.000128638044701721,0.000223880597014925,0.000173832425541778,9.66930961129375e-05,9.77963228582605e-05,0.00025766555011595,0.000299850074962519,0,0.000171581524101485,3.27342957216275e-05,0.00013550135501355,9.35694402208239e-05,9.39143501126972e-05,3.53045013239188e-05,0,3.72079178449174e-05,0.000153817756721836,3.54095109946532e-05,9.93541977148535e-05,3.41985568209022e-05,8.50159404888417e-05,0,8.69754294411829e-05,9.81868167833999e-05
Muriicola jejuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nannocystales,0,8.02825947334618e-05,9.96214385335724e-05,9.1977281611442e-05,7.27881500891655e-05,0,0,0,0,2.89720709236296e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.72079178449174e-05,6.15271026887344e-05,0,6.62361318099023e-05,0,4.25079702444208e-05,0.000176056338028169,4.34877147205914e-05,0
PS-B29,8.91345039664854e-05,0.000160565189466924,3.32071461778575e-05,0.000114971602014302,0.000181970375222914,0.000186857676736219,0.000146477222791856,6.43190223508603e-05,7.46268656716418e-05,2.89720709236296e-05,3.22310320376458e-05,0,7.72996650347848e-05,0,0,1.14387682734323e-05,0,0,4.67847201104119e-05,0,3.53045013239188e-05,9.76085895558809e-05,7.44158356898348e-05,9.22906540331016e-05,0.000106228532983959,0,6.83971136418043e-05,4.25079702444208e-05,0,0.000173950858882366,0
4572-13,0,0,0,0,3.63940750445827e-05,0,0,3.21595111754301e-05,0,0,1.61155160188229e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chroococcidiopsaceae,8.91345039664854e-05,0,0,0,0,3.11429461227032e-05,0,0,0,0,3.22310320376458e-05,0,0,4.28357249946455e-05,8.29668962084128e-05,1.14387682734323e-05,9.82028871648826e-05,0.000101626016260163,4.67847201104119e-05,0,0,0,0,3.07635513443672e-05,0,3.31180659049512e-05,3.41985568209022e-05,0,0.000528169014084507,4.34877147205914e-05,0
Aeromonas,0,0,0,0,0,3.11429461227032e-05,0.000146477222791856,0,0,2.89720709236296e-05,0,0,2.5766555011595e-05,0.000128507174983937,0.000193589424486297,0,0,3.38753387533875e-05,0,0,0,0,0,0,0,0,0,0,0.000176056338028169,0,3.27289389278e-05
UBA4486,0.000297115013221618,0.000160565189466924,0.000332071461778575,0.000206948883625744,0.000327546675401245,0.000218000622858922,0.000512670279771496,9.64785335262904e-05,0.000373134328358209,0.000289720709236296,0.000241732740282344,3.25987742860868e-05,0.00010306622004638,0.000171342899978582,8.29668962084128e-05,0.000291688590972524,0.000392811548659531,0.000609756097560976,9.35694402208239e-05,0.000140871525169046,0.000317740511915269,0.000390434358223524,0.000520910849828844,0.000830615886297914,0.000389504620941185,0.000165590329524756,0.000649772579597141,0.000552603613177471,0.000220070422535211,0.000130463144161774,9.81868167833999e-05
Eel-36e1D6,2.97115013221618e-05,8.02825947334618e-05,0.00013282858471143,0,0.000109182225133748,9.34288383681096e-05,0,0.000128638044701721,0.000111940298507463,8.69162127708889e-05,6.44620640752917e-05,0,0.00010306622004638,4.28357249946455e-05,0,4.57550730937293e-05,0.00013093718288651,0,2.3392360055206e-05,0,3.53045013239188e-05,4.88042947779405e-05,0,3.07635513443672e-05,3.54095109946532e-05,9.93541977148535e-05,0.000136794227283609,8.50159404888417e-05,8.80281690140845e-05,0.000130463144161774,9.81868167833999e-05
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0,0,0,4.5988640805721e-05,3.63940750445827e-05,3.11429461227032e-05,0.000146477222791856,3.21595111754301e-05,3.73134328358209e-05,0.000115888283694518,0.000128924128150583,0.000130395097144347,5.15331100231899e-05,4.28357249946455e-05,0.000663735169667303,0.000320285511656105,0.00013093718288651,0.000237127371273713,9.35694402208239e-05,0.000140871525169046,0,0,0,3.07635513443672e-05,0,3.31180659049512e-05,0,0,0.000176056338028169,0,0.0002618315114224
Ika33,5.94230026443236e-05,0.000240847784200385,0.00013282858471143,6.89829612085815e-05,0.000145576300178331,0.000155714730613516,0,3.21595111754301e-05,0.000111940298507463,0.000144860354618148,0.00011280861213176,0.000130395097144347,0.00020613244009276,0.0014135789248233,0,3.43163048202969e-05,6.54685914432551e-05,3.38753387533875e-05,0,0.000140871525169046,3.53045013239188e-05,0.000244021473889702,0.000260455424914422,9.22906540331016e-05,3.54095109946532e-05,0.000264944527239609,0.000273588454567217,0.000170031880977683,0,8.69754294411829e-05,0
Algoriphagus machipongonensis,0.000386249517188104,0.000481695568400771,0.000830178654446437,0.000758812573294396,0.000363940750445827,0.000467144191840548,0.00227039695327377,0.00115774240231548,0.000970149253731343,0.00118785490786881,0.00299748597950106,0.00149954361715999,0.00105642875547539,0.0014135789248233,0.00168699355623773,0.00329436526274851,0.00297882091066811,0.00369241192411924,0.00364920816861213,0.0050244177310293,0.00310679611650485,0.00380673499267936,0.00215805923500521,0.00292253737771488,0.00138097092879147,0.00086106971352873,0.000923361034164358,0.000467587672688629,0.000792253521126761,0.000739291150250054,0.000523663022844799
Microbacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verrucomicrobiota,0,0,0,0,0,0,0,0,0,2.89720709236296e-05,0,0,0,0,0,0,0,0,0,0,0,4.88042947779405e-05,0,3.07635513443672e-05,0,0,0,0,0,0,0
Rhizobacter,0,0,0,0,0,9.34288383681096e-05,0.000146477222791856,0.000160797555877151,0.000149253731343284,0.000231776567389037,0.000628505124734094,3.25987742860868e-05,0.00010306622004638,0.000128507174983937,0.00259962941453027,0.000348882432339686,0.000392811548659531,0.00040650406504065,9.35694402208239e-05,9.39143501126972e-05,0.000141218005295675,9.76085895558809e-05,0,0.000123054205377469,0,3.31180659049512e-05,0,0,0.000792253521126761,0,3.27289389278e-05
Geopsychrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132042253521127,0,0
Planktothrix agardhii NIES-596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD2-7,2.97115013221618e-05,0,0,6.89829612085815e-05,0,3.11429461227032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83971136418043e-05,0,0,0,0
Lutibacter flavus,0,0,3.32071461778575e-05,4.5988640805721e-05,3.63940750445827e-05,0,0,6.43190223508603e-05,0.000186567164179104,0.000289720709236296,9.66930961129375e-05,0.000260790194288695,0.00010306622004638,0,0.00168699355623773,0.000766397474319965,0.000589217322989296,0.000203252032520325,0.00142693396336756,9.39143501126972e-05,0.000105913503971756,0.000146412884333821,7.44158356898348e-05,0,3.54095109946532e-05,3.31180659049512e-05,0,0,0.000176056338028169,4.34877147205914e-05,0
Polaribacter,2.97115013221618e-05,0,0,2.29943204028605e-05,0,0,0,0,7.46268656716418e-05,0,1.61155160188229e-05,0.000195592645716521,7.72996650347848e-05,0,0,3.43163048202969e-05,0,3.38753387533875e-05,0,4.69571750563486e-05,0,0,3.72079178449174e-05,6.15271026887344e-05,0,0,0.000170992784104511,0,4.40140845070423e-05,0,6.54578778555999e-05
Sulfurospirillum,0,0,0,0,0,0,0,0,3.73134328358209e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
